#CODE;RUSSIAN;x
EVTDESC107005;Это Вы, [Root.GetTitledFirstName], в левом верхнем углу экрана. Нажатие на портрет даст Вам больше информации о короле и его семье. Вы также можете нажать на герб рядом с портретом, чтобы узнать больше о Вашей стране.\nНажмите на портрет, чтобы узнать больше о Вашем правителе и его семье. Обратите внимание, что сейчас Вы не женаты, а Вашим наследником является Ваш брат, король Кастилии. Если Вы умрёте сейчас, то сможете продолжить играть за него, так как он из Вашей династии. Да, это значит, что он унаследует Леон и будет править двумя королевствами...;x
EVTOPTA107005;Ясно;x
EVTNAME107006;Oбучающий сценарий;x
EVTOPTA107006;Ясно;x
EVTNAME107007;Oбучающий сценарий;x
EVTDESC107007;Хотя у Вас уже есть законный наследник из Вашей династии (Ваш брат), наличие собственных детей гарантирует преемственность поколений. Кроме того, Ваш брат может умереть раньше Вас. Как только у Вас появится сын, он станет Вашим новым наследником. Чтобы иметь законных детей Вы должны вступить в брак! Нажмите на свой портрет и выберите "вступить в брак" (или кнопку с двумя золотыми кольцами), это хороший способ найти подходящую супругу. Вы также можете использовать поиск персонажей, расположенный в правом нижнем углу экрана, чтобы найти больше персонажей.;x
EVTOPTA107007;Ясно;x
EVTTOOLTIP107008;Следуйте указаниям, которые помогут найти хорошую супругу.;x
EVTNAME107008;Oбучающий сценарий;x
EVTDESC107008;В поиске кандидата для брака необходимо учитывать некоторые вещи. Во-первых, атрибуты Вашей супруги (или супруга) увеличивают эффект Ваших собственных, поэтому, чем они Выше, тем предпочтительнее кандидат. Во-вторых, свадьба – единственный путь заключения союзов в игре, поэтому пытайтесь породниться с правителями, которых Вы хотите видеть в качестве союзников. В-третьих, Вы не можете вступить в брак с ребёнком, но можете организовать помолвку (хотя это не влияет на атрибуты). Сейчас Вам нужна здоровая взрослая женщина детородного возраста.;x
EVTOPTA107008;Ясно;x
EVTNAME107009;Oбучающий сценарий;x
EVTOPTA107009;Хорошо;x
EVTNAME107100;Oбучающий сценарий;x
EVTOPTA107100;Хорошо;x
EVTNAME107101;Oбучающий сценарий;x
EVTDESC107101;Ваше королевство состоит из нескольких графств (мелкие области на карте). Каждое графство (округ) включает в себя, по меньшей мере, одно поселение (владение) - замок, город или монастырь. Нажав на графство, в числе прочего можно увидеть владения в нем. Владения, принадлежащие Вам лично, в совокупности составляют вотчину (личный домен). К сожалению, существует предел владений, которыми Вы можете управлять сами. Оно показано вверху экрана. Если Вы имеете больше владений, чем разрешено, это обернётся для Вас серьёзными штрафами...;x
EVTOPTA107101;Понятно;x
EVTNAME107102;Oбучающий сценарий;x
EVTDESC107102;Предел владений – это причина, по которой Вы нуждаетесь в вассалах! Через них Вы можете контролировать больше владений, чем позволяет предел. Ваши вассалы предоставляют Вам часть своего ополчения и доходов. Существует ограничение на количество вассалов, которых Вы можете иметь, по этой причине у Вас может быть меньше вассалов, но более могущественных. Вассалы могут иметь своих вассалов и так далее. Вассалы низшего ранга (ниже, чем граф) не учитываются в расчёте вассального лимита.;x
EVTOPTA107102;Понятно;x
EVTNAME107103;Oбучающий сценарий;x
EVTDESC107103;Ваши вассалы должны быть Вами довольны, потому что их мнение о Вас определяет то, сколько налогов и ополчения они Вам захотят предоставить. Если они совсем Вас не любят, то могут даже присоединиться к мятежным фракциям, что спровоцирует гражданскую войну. Священники (вассальное духовенство), которые любят Папу больше, чем Вас, платят налоги ему! Мнение Вассалов о Вас может быть в диапазоне от -100 до 100, и Вы можете точно узнать, почему они так к Вам относятся, подведя курсор к значению.;x
EVTOPTA107103;Понятно;x
EVTNAME107104;Oбучающий сценарий;x
EVTOPTA107104;Понятно;x
EVTNAME107202;Oбучающий сценарий;x
EVTDESC107202;О, бог мой, похоже, что неблагодарные крестьяне Саламанки восстали против Вас! Чтобы подавить восстание, Вам необходимо собрать ополчение. Если Вы откроете окно войска, то увидите кнопки, которые позволяют собрать Ваше личное ополчение и ополчение Ваших вассалов. Удерживая нажатым Ctrl при сборе ополчения, Вы избежите его созыва в графствах, в которых находятся вражеские войска.;x
EVTOPTA107202;Ясно;x
EVTNAME107203;Oбучающий сценарий;x
EVTDESC107203;Чтобы переместить Вашу армию, просто нажмите на её изображение, чтобы выбрать её, а затем правой кнопкой мыши на округ, в который Вы хотите её отправить. Вы также можете выбрать несколько армий из разных владений, удерживая нажатой левую кнопку мыши и перемещая мышь, чтобы создать окно выделения. Имеет смысл собрать свои войска вместе прежде, чем атаковать врага.;x
EVTOPTA107203;Понятно;x
EVTNAME107204;Oбучающий сценарий;x
EVTDESC107204;Когда Вы собрали все Ваши армии в одном округе, выберите их (нажав и выделив), а затем нажмите кнопку "Объединить войска" в окне армии, чтобы собрать их в единое войско. Вы также можете назначать и изменять командующих Вашей армией, нажав по панели имени выше каждого фланга. Командиры могут помочь Вам выиграть битву, но также всегда есть риск, что они получат увечье или даже погибнут.;x
EVTOPTA107204;Понятно;x
EVTNAME107205;Oбучающий сценарий;x
EVTDESC107205;Когда Вы атакуете, форсировав реку или переправившись через пролив, Вы получаете штраф в бою. Нажмите на округ и подведите курсор мыши к иконке реки (если таковая имеется), чтобы увидеть, с какими реками и проливами она граничит. Заметим, что если целевой округ находится под осадой, Вам нужно переключить "Окно осады" на "Окно округа". А теперь идите и раздавите этот крестьянский сброд!;x
EVTOPTA107205;Хорошо;x
EVTNAME107250;Oбучающий сценарий;x
EVTDESC107250;Прекрасно, Вы подавили восстание! Теперь, когда Вы находитесь в мире, целесообразно будет распустить Ваше ополчение. Подняв своё личное ополчение, Вы будете тратить деньги на его содержание, а вассалы сердятся, если их ополчения находятся в строю слишком долго. Вы можете распустись ополчение в окне войска точно также, как и собрали его.;x
EVTOPTA107250;Ясно;x
EVTNAME107251;Oбучающий сценарий;x
EVTDESC107251;Теперь настал хороший момент, чтобы рассмотреть вопрос о расширении Вашего королевства. Наиболее простые цели для военной экспансии – небольшие соседние государства. Однако, поскольку Вы должны познакомиться с действиями флота, давайте выберем Канарские острова, одинокое независимое графство у побережья Западной Африки...;x
EVTOPTA107251;Хорошо;x
EVTNAME107252;Oбучающий сценарий;x
EVTDESC107252;Для того, чтобы начать войну в Crusader Kings II Вам необходим Casus Belli – "повод для войны". Подходящим Casus Belli может быть, например, претензия на землю (соответствующий титул), которая по праву должна принадлежать Вам, или ведение священной войны против неверных.;x
EVTOPTA107252;Ясно;x
EVTNAME107253;Oбучающий сценарий;x
EVTDESC107253;Претензии могут быть обретены несколькими путями. Во-первых, Вы обычно получаете претензии на титулы, унаследованные Вашими братьями и сёстрами после смерти родителей. Правители, которые лишаются титула (в результате войны, например), также получают претензии на потерянные земли. Наконец, претензии можно сфабриковать. Поскольку Канарские острова расположены слишком далеко, чтобы использовать Casus Belli "священной войны", Вы должны сфабриковать претензию на них.;x
EVTOPTA107253;Понятно;x
EVTNAME107254;Oбучающий сценарий;x
EVTDESC107254;Чтобы сфабриковать претензию, откройте вкладку Вашего совета и отправьте Вашего канцлера сфабриковать претензию на графство Канарские острова. Вы можете сделать это, нажав на кнопку "Сфабриковать претензии" а затем на область карты (Вы можете дать задание, подобно этому, для каждого члена совета, но они могут выполнять только одно поручение в каждый момент времени).;x
EVTOPTA107254;Хорошо;x
EVTNAME107300;Oбучающий сценарий;x
EVTOPTA107300;Хорошо;x
EVTNAME107301;Oбучающий сценарий;x
EVTOPTA107301;Ясно;x
EVTNAME107302;Oбучающий сценарий;x
EVTDESC107302;Если врага от Вас отделяет море, то Вам необходимо собрать флот. Чтобы сделать это, откройте окно войска, как Вы делали, когда собирали Ваши армии, затем выберите "Флот", где Вы найдете аналогичные кнопки для сбора Вашего флота.\nВы должны также собрать свои войска и переместить их в прибрежное графство Овьедо.;x
EVTOPTA107302;Хорошо;x
EVTNAME107303;Oбучающий сценарий;x
EVTOPTA107303;Хорошо;x
EVTNAME107304;Oбучающий сценарий;x
EVTOPTA107304;Хорошо;x
EVTNAME107305;Oбучающий сценарий;x
EVTDESC107305;Когда Ваш флот достигнет цели, Вы можете высадить войска, нажав на кнопку "Выбрать войска", когда выбран флот. После этого нажмите правой кнопкой мыши на область карты, в которую Вы хотите переместить их. Обратите внимание, что, вступая в бой сразу после высадки, войска получают штрафы в этом бою.;x
EVTOPTA107305;Ясно;x
EVTNAME107306;Oбучающий сценарий;x
EVTOPTA107306;Понятно;x
EVTNAME107307;Oбучающий сценарий;x
EVTDESC107307;Если Вы хотите закончить осаду быстро, Вы можете Выбрать "Штурм" в окне осады. Однако, это не гарантирует Вам успех, и даже успешный штурм может дорого обойтись Вашей армии. Замки, как правило, защищены значительно лучше, чем города и монастыри. Обратите внимание, если Ваша армия бежит с поля боя из-за низкой морали и не имеет соседней области для отступления, она будет уничтожена.;x
EVTOPTA107307;Ясно;x
EVTNAME107310;Oбучающий сценарий;x
EVTOPTA107310;Понятно!;x
EVTNAME107311;Oбучающий сценарий;x
EVTDESC107311;При заключении мира у Вас есть три возможных варианта действия. Вы можете сдаться, предложить белый мир или выдвинуть требования. Подробная информация по каждому из них будет показана при наведении курсора. Условия мира будут зависеть от того, какой Casus Belli был использован для развязывания войны.;x
EVTOPTA107311;Ясно;x
EVTNAME107320;Oбучающий сценарий;x
EVTDESC107320;Теперь, когда война закончилась, Вы можете снова распустить своё ополчение и наёмников. Найдите новую цель для экспансии, и отправьте туда Вашего канцлера для изготовления претензий. Вы также можете использовать Casus Belli "священная война" против соседей-мусульман. Последнее может быть несколько рискованным, поскольку любой мусульманский правитель может придти на помощь Вашему врагу.;x
EVTOPTA107320;Ясно;x
EVTNAME107325;Oбучающий сценарий;x
EVTOPTA107325;Хорошо;x
EVTNAME107326;Oбучающий сценарий;x
EVTOPTA107326;Ясно;x
EVTNAME107327;Oбучающий сценарий;x
EVTDESC107327;Вассальный лимит и предел личных владений могут быть увеличены посредством законов централизации. Низкий уровень централизации дает Вам бонус к количеству Ваших вассалов, в то время, как высокий увеличивает предел личных владений. Как видите, Вам придётся сделать выбор. Государственные законы, такие, как централизация, можно менять один раз в пять лет. Также, централизация единовременно может быть изменена только на один уровень.;x
EVTOPTA107327;Понятно;x
EVTNAME107328;Oбучающий сценарий;x
EVTDESC107328;Более высокие уровни авторитета Короны и централизации ограничены Вашим технологическим уровнем. Для того, чтобы разблокировать более продвинутые законы, Вы должны развивать легализм, который можно найти в окне технологий. Легализм находится в ветке культурных технологий, и будет стоить Вам очков культурных технологий. Другие две ветви технологий – военная и экономическая.;x
EVTOPTA107328;Ясно;x
EVTNAME107329;Oбучающий сценарий;x
EVTDESC107329;Вы получили баллы исследований для каждого из трех типов технологий. Найдите интересующие Вас технологии и нажмите кнопку "Инвестировать", чтобы потратить их и улучшить технологии до следующего уровня. Баллы исследований накапливаются с течением времени, но технологии также развиваются самостоятельно, если в соседних землях они более развиты.;x
EVTOPTA107329;Понятно;x
EVTNAME107330;Oбучающий сценарий;x
EVTDESC107330;Теперь у Вас есть сын и наследник. В Вашем государстве установлен агнатическо-когнатический закон равного раздела, согласно которому дочери могут наследовать только, если нет сыновей, и все титулы будут разделены между Вашими детьми после Вашей смерти. Доступные законы наследования и пола можно посмотреть в соответствующем окне.;x
EVTOPTA107330;Понятно;x
EVTNAME107331;Oбучающий сценарий;x
EVTDESC107331;Теперь у Вас есть дочь и наследница. В Вашем государстве установлен агнатическо-когнатический закон равного раздела, согласно которому дочери могут наследовать только, если нет сыновей, и все титулы будут разделены между Вашими детьми после Вашей смерти. Вы должны учитывать, что вассалы, как правило, не любят правителей-женщин (это ведь Средние Века). Доступные законы наследования и пола можно посмотреть в соответствующем окне.;x
EVTOPTA107331;Понятно;x
EVTNAME107332;Oбучающий сценарий;x
EVTDESC107332;Как Вы могли заметить в окне законов, некоторые законы наследования требуют более высокого авторитета Короны. Авторитет Короны, который также может быть найден в этом окне, отражает уровень Вашей власти над вассалами. Законы Короны, такие, как этот, отмеченные значком короны рядом с названием, можно изменить один раз за жизнь правителя. Авторитет короны единовременно может быть изменён только на один уровень.;x
EVTOPTA107332;Ясно;x
EVTNAME107333;Oбучающий сценарий;x
EVTDESC107333;Теперь у Вас есть сын, и, следуя агнатическо-когнатическому закону наследования, Ваша старшая дочь не может ничего унаследовать. Вместо этого, Ваш сын наследует Ваши титулы, когда Вы умрёте.;x
EVTOPTA107333;Ясно;x
EVTNAME107334;Oбучающий сценарий;x
EVTOPTA107334;Понятно;x
EVTNAME107340;Oбучающий сценарий;x
EVTDESC107340;Мы уже говорили о претензиях раньше. Как Вы могли заметить, нажав на свой портрет, Ваш персонаж имеет претензии на королевства Кастилия и Галисия. Существуют и менее рискованные пути реализовать свои претензии, чем объявление войны.;x
EVTOPTA107340;Ясно;x
EVTNAME107341;Oбучающий сценарий;x
EVTDESC107341;Король Кастилии – Ваш брат, и Вы в настоящее время являетесь его главным наследником. Для того, чтобы точно унаследовать его королевство, Вы можете попробовать убить его прежде, чем у него появится сын, который сменит Вас в качестве наследника. Если Вы нажмёте на портрет своего брата, Вы можете заметить иконку "Заговоры" слева от его изображения. Вы можете создать заговор с целью его убийства, выбрав его здесь или из окна заговоров. Создайте заговор убийства Вашего дорогого брата...;x
EVTOPTA107341;Хорошо;x
EVTNAME107342;Oбучающий сценарий;x
EVTDESC107342;Теперь Вы участвуете в заговоре, но Вам необходимы помощники. Вы можете найти потенциальных заговорщиков через окно заговоров. Однако, не все потенциальные заговорщики захотят участвовать в Ваших тёмных схемах. Те, кто не уверен в своём желании присоединиться к Вам, могут быть убеждены в этом при помощи подарков. Чтобы облегчить это, Вы можете также Выбрать опцию "Автоматически приглашать заговорщиков" в окне заговоров.;x
EVTOPTA107342;Понятно;x
EVTNAME107343;Oбучающий сценарий;x
EVTDESC107343;Попытка убийства оказалась успешной и теперь Ваш брат мёртв... но не стоит слишком сожалеть об этом – в конце концов, это же Средневековье! Сейчас Вы управляете двумя королевствами – Леоном и Кастилией! Вы можете использовать тот же метод, чтобы прибрать к рукам Галисию и объединить земли Вашего отца. Да, для того чтобы сделать это, Вам необходимо убить другого своего брата прежде, чем у него появится сын!;x
EVTOPTA107343;Ясно;x
EVTNAME107344;Oбучающий сценарий;x
EVTDESC107344;Поздравляем, ещё один брат мёртв и Вы успешно объединили земли Вашего отца! На этом завершается основная часть обучающего сценария, хотя, пока [Root.GetTitledFirstName] жив, Вы можете получить больше сообщений, в зависимости от того, что происходит в игре. Теперь Вы знаете всё, что необходимо для того, чтобы выжить и процветать, но существует множество особенностей, которыми необходимо овладеть (просмотрите различные главы учебника, или просто изучите их на практике). Удачи, братоубийца!;x
EVTOPTA107344;Спасибо!;x
EVTNAME107345;Oбучающий сценарий;x
EVTDESC107345;Кто-то в Вашем государстве создал фракцию против Вас! Вы можете просмотреть эту фракцию, её лидера и остальных соучастников в окне фракций. Некоторые члены фракций могут покинуть её, если их мнение о Вас улучшится, но во многих случаях Вам так или иначе придется избавиться от них.;x
EVTOPTA107345;Понятно;x
EVTNAME107350;Oбучающий сценарий;x
EVTDESC107350;На этом наш обучающий сценарий подошел к концу. Ваш персонаж мёртв и если Вы хотите, то можете продолжить игру за Вашего наследника, создавая эпическую историю Вашей династии из поколения в поколение.;x
EVTOPTA107350;Закончить обучающий сценарий;x
EVTNAME107360;Oбучающий сценарий;x
EVTDESC107360;Черта "Недееспособный" была удалена с Вашего персонажа, так как Вы играете в обучающий сценарий.;x
EVTOPTA107360;Ясно;x
nick_hildetand;Боезуб[This.GetEndKa];x
nick_ring;Кольцо;x
AVAR_KHAGANATE;Авария;x
AVAR_KHAGANATE_ADJ;Авар;x
k_avaria;Авария;x
k_avaria_adj;Авар;x
KINGDOM_PANNONIA;Паннония;x
KINGDOM_PANNONIA_ADJ;Паннон;x
ALEMANNIA;Алемания;x
ALEMANNIA_ADJ;Алеманн;x
MARCH_FRIULI;Фриули;x
MARCH_FRIULI_ADJ;Фриуль;x
DUCHY_IVREA;Иврея;x
DUCHY_IVREA_ADJ;Иврей;x
pictish;Пиктск;x
count_pictish;Эрл;x
NOT_VARIABLE;§Y$VAR$§! меньше чем §Y$VALUE$§!;x
VARIABLE;§Y$VAR$§! НЕ меньше чем §Y$VALUE$§!;x
IS_VARIABLE_EQUAL;§Y$VAR$§! равно §Y$VALUE$§!;x
NOT_IS_VARIABLE_EQUAL;§Y$VAR$§! НЕ равно §Y$VALUE$§!;x
SET_VARIABLE;Записать §Y$VAR$§! = §Y$VALUE$§!;x
CHANGE_VARIABLE;Увеличить §Y$VAR$§! на §Y$VALUE$§!;x
SUBTRACT_VARIABLE;Вычесть §Y$VALUE$§! из §Y$VAR$§!;x
MULTIPLY_VARIABLE;Умножить §Y$VAR$§! на §Y$VALUE$§!;x
DIVIDE_VARIABLE;Делить §Y$VAR$§! на §Y$VALUE$§!;x
MODIFIER_DEMESNE_SIZE;Размер домена;x
MODIFIER_LOCAL_MOVEMENT_SPEED;Скорость передвижения;x
LOSES_NICKNAME;Больше не зовётся;x
LOSTNICKNAME_SETUP;Прозвище утрачено;x
LOSTNICKNAME_LOG;§Y$CHARACTERNAME$§! потерял[From.GetEndA] своё прозвище. [From.GetHersHisCap] больше не зовут $NICKNAME$.;x
CLIMATE_DESC;Климат: §Y$CLIMATE$§!;x
EVTDESC_CM_1;Чужеземные правители приносят с собой чужеземные порядки. Культура в [Root.County.GetAdjective]ских землях со временем переросла в нечто новое, и теперь люди, проживающие здесь, больше не считают себя пиктами.;x
EVTOPTA_CM_1;Теперь они шотландцы.;x
EVTDESC_CM_2;Вдали от своих исконных северных земель, лангобарды на протяжении веков медленно, но неуклонно принимали всё больше латинских и римских обычаев. В результате в наши дни [Root.County.GetAdjective]ские жители уже считают себя итальянцами.;x
EVTOPTA_CM_2;Новые времена, новые порядки.;x
EVTDESC_CM_3;Низменность в устье Рейна издавна была местом пересечения разных империй и культур. И теперь жители [Root.County.GetAdjective]ских земель начали формировать свою новую идентичность. Они больше не связывают себя с [Root.GetCultureAdj]ой культурой и считают себя голландцами.;x
EVTOPTA_CM_3;Голландцы? Интересно.;x
EVTDESC_CM_4;Традиционно саксонское население [Root.County.GetAdjective]ских земель под правлением иноземцев со временем всё больше становится похожим на своих немецких собратьев.;x
EVTOPTA_CM_4;Теперь они немцы.;x
EVTDESC_CM_5;Франкское население [Root.County.GetAdjective]ских земель к настоящему времени переняло достаточно латинских обычаев, чтобы перестать считать себя германцами. Теперь учёные называют их французами.;x
EVTOPTA_CM_5;Такое сейчас время.;x
EVTDESC_CM_6;Латинское влияние на визиготское население [Root.County.GetAdjective]ских земель привело не только к смене языка и обычаев - эти люди теперь считают себя окситанцами.;x
EVTOPTA_CM_6;Окситанцы, значит. Что ж, хорошо...;x
EVTDESC_CM_7;Визиготы в разных землях постепенно развивают собственную местную идентичность, свой язык и обычаи. [Root.County.GetAdjective]ские жители, например, теперь называют себя кастильцами.;x
EVTOPTA_CM_7;Времена меняются.;x
EVTDESC_CM_8;Визиготы в разных землях постепенно развивают собственную местную идентичность, свой язык и обычаи. [Root.County.GetAdjective]ские жители, например, теперь называют себя каталонцами.;x
EVTOPTA_CM_8;Времена меняются.;x
EVTDESC_CM_9;Под влиянием визиготов и международной торговли свевы активно развивают свои культурные связи. В результате жители [Root.County.GetAdjective]ских земель теперь считают себя португальцами.;x
EVTOPTA_CM_9;Времена меняются.;x
EVTDESC_CM_10;Динамичное общество мусульманской Испании развивает свою собственную культуру, и теперь [Root.County.GetAdjective]ские жители считают себя андалузцами.;x
EVTOPTA_CM_10;Что-то действительно испанское.;x
TRIGGER_DYNASTY_HEAD;Глава династии;x
NUM_OF_MAX_SETTLEMENTS_AT_LEAST;Максимум поселений НЕ меньше чем §Y$VAL$§!;x
NUM_OF_MAX_SETTLEMENTS_LESS_THAN;Максимум поселений меньше чем §Y$VAL$§!;x
NUM_OF_EMPTY_HOLDINGS_AT_LEAST;Свободных земель НЕ меньше чем §Y$VAL$§!;x
NUM_OF_EMPTY_HOLDINGS_LESS_THAN;Свободных земель меньше чем §Y$VAL$§!;x
DONT_BORDERS_MAJOR_RIVER;НЕ граничит с рекой;x
BORDERS_MAJOR_RIVER;Граничит с рекой;x
SET_GRAPHICAL_CULTURE;Графическая культура станет §Y$NAME$§Y[_]§Yой§!;x #alt_culture_postfix
NOT_IS_LOOTING;НЕ грабит;x
IS_LOOTING;Грабит;x
NOT_IS_LOOTING_IN;НЕ грабит округ §Y$PROVINCE$§!;x
IS_LOOTING_IN;Грабит округ §Y$PROVINCE$§!;x
opinion_brother;Брат;x
opinion_half_brother;Сводный брат;x
opinion_sister;Сестра;x
opinion_half_sister;Сводная сестра;x
opinion_grandfather;Дед;x
opinion_grandmother;Бабушка;x
opinion_grandchild;Внук;x
opinion_uncle;Дядя;x
opinion_aunt;Тётя;x
opinion_nephew;Племянник;x
opinion_niece;Племянница;x
NOT_IS_ALLIED_WITH;НЕ состоит в союзе с человеком по имени §Y$NAME$§!;x
IS_ALLIED_WITH;Состоит в союзе с человеком по имени §Y$NAME$§!;x
HINT_REL_VIEW_TEXT_3_CHRISTIAN;Во многих христианских конфессиях во главе религии стоит патриархат. Автокефальные патриархи являются главой церкви в своих королевствах и, следовательно, различные государства могут иметь различных глав церкви, даже если они придерживаются одной религии.;x
HINT_REL_VIEW_TEXT_4_CHRISTIAN;Иконоборчество изначально не имеет патриарха. Однако, иконоборцы могут сформировать патриархат, если они владеют Константинополем. Кроме того, православные правители Византии могут закончить Великую схизму между православной и католической церковью, если им подчиняются все пять пентархов.;x
HINT_REL_VIEW_TEXT_3_CHRISTIAN_NOHEAD;Некоторые из христианских ересей не имеют глав религии. Это, например, катары, вальденсы, лолларды, богомилы и мессалиане.;x
HINT_REL_VIEW_TEXT_4_CHRISTIAN_NOHEAD;Среди этих религий выделяется катаризм, так как в нём женщинам позволяется быть священниками. А мессалианство, кроме того, не только разрешает женщинам иметь церковный сан, но и позволяет заключать близкородственные браки, как зороастризм.;x
HINT_REL_VIEW_TEXT_3_CATHOLIC;Небольшой особенностью католичества является то, что Папа считается представителем Бога на земле. У него больше власти, чем у глав других религий, однако это ловушка – многие епископы, более лояльные Папе, чем своему феодалу, платят налоги Риму. Один из способов решения этой проблемы – создание Антипапы, который будет делать то, что ему велят.;x
HINT_REL_VIEW_TEXT_4_CATHOLIC;Другой способ обеспечить лояльность епископов – изменить королевский закон об авторитете Короны или принять закон о свободной инвеституре и назначить лояльных Вам епископов.;x
HINT_REL_VIEW_TEXT_3_ZOROASTRIAN;Зороастрийские правители могут улучшить отношение вассалов к себе, заключив близкородственный брак, что усилит их династию. Зороастрийцы более устойчивы к вырождению, однако определённый риск этого всё же существует.;x
HINT_REL_VIEW_TEXT_4_ZOROASTRIAN;Зороастризм прекратил своё существование, но может быть возрождён, если Персидская империя будет восстановлена правителем-зороастрийцем.;x
HINT_REL_VIEW_TEXT_3_INDIAN;Индийские религии не имеют религиозных лидеров, и все они до некоторой степени признают другие индийские религии, потому перейти из одной веры в другую будет сложнее. Однако, они могут подчинить себе остальных, а некоторые из них позволяют вести священные войны против представителей не-индийских религий.;x
HINT_REL_VIEW_TEXT_3_JEWISH;На старте игры иудаизм не имеет главы религии. Однако, Вы можете изменить это, возродив иудейское первосвященство. На это способен любой иудейский правитель, владеющий Иерусалимом.;x
HINT_REL_VIEW_TEXT_4_JEWISH;Израильское царство может быть восстановлено, если территории, относящиеся к земле обетованной, принадлежат иудейскому правителю.;x
HINT_REL_VIEW_TEXT_3_PAGAN;Языческие религии на старте игры отличаются от остальных тем, что они очень децентрализованы и не имеют религиозного лидера. Правителям, исповедующим эти религии, доступен только закон равного раздела, и они не могут вести священные войны. Однако, язычники имеют защитный бонус в виде сильного измора войск врагов-иноверцев на их землях, а также Casus Belli "Покорение" по отношению к другим язычникам, который можно использовать один раз в жизни правителя.;x
