#CODE;RUSSIAN;x
STILLBIRTH_LOG;§Y$MOTHER$§! убита горем, её ребёнок (§Y$SEX$§!) родился мёртвым.;x
religious_revolt_desc;Крестьяне другой религиозной группы могут восстать против гнёта и распространять свою веру огнём и мечом.;x
lost_religious_revolt;Победа неверных мятежников;x
won_religious_revolt;Поражение неверных мятежников;x
PRIEST;священник;x
IMAM_PRIEST;имам;x
SHEIKH_PRIEST;шейх;x
MULLAH;мулла;x
GODI;годи;x
SHAMAN;шаман;x
VOLHV;волхв;x
AUGUR;авгур;x
HERBAD;хирбад;x
RABBI;раввин;x
NOTIFICATION_EVENT_SETUP;Уведомления;x
CTT_CHRISTIAN_CRUSADES_UNLOCKED;Наступила эра крестовых походов\n;x
CTT_MUSLIM_JIHADS_UNLOCKED;Наступила эра священных джихадов\n;x
CTT_PAGAN_GHWS_UNLOCKED;Наступила эра великих священных походов язычников\n;x
EVTNAME39660;Kрестовые Походы;x
EVTDESC39660;Христианские паломники на Святой Земле страдают от всевозможных гонений и их дорога совсем небезопасна. В целях защиты паломников и сохранения Иерусалима для всех верующих во Христа, Его Святейшество, [Root.GetTitledName], допускает возможность прямого вторжения объединённых сил христиан. Это начало новой эры крупномасштабных священных войн - крестовых походов.;x
EVTOPTA39660;Deus Vult!;x
EVTOPTB39660;Глупцы!;x
EVTDESC39661;Восточная Римская империя, Византия - твёрдый оплот защиты восточного христианства от мусульман, пала. Тяжёлая ситуация убедила Его Святейшество, [Root.GetTitledName], принять возможность прямого вторжения объединённых христианских сил. Это начало новой эры крупномасштабных священных войн христиан - крестовых походов.;x
EVTDESC39662;Рим, город Святого Петра и резиденция самого Папы, пал под натиском неверных. В ответ Папа в изгнании, Его Святейшество, [Root.GetTitledName], заявил о своём намерении создать союз христианских правителей, чтобы вернуть вечный город. Это начало новой эры крупномасштабных священных войн - крестовых походов.;x
EVTDESC39663;Само сердце западного христианства находится под осадой неверных! Отчаяние правителей-христиан убедило Папу. Его Святейшество, [Root.GetTitledName], объявил о своём намерении создать великий праведный союз, чтобы изгнать неверных именем Бога. Это начало новой эры крупномасштабных христианских священных войн - крестовых походов.;x
EVTNAME39670;Bозвращение джихада;x
EVTDESC39670;Его Великолепие, [Root.GetTitledName], был убеждён своими [Root.Religion.GetPriestTitle]ами, что пришло время провозгласить новую эру великих завоеваний, как это было во времена первых халифов. Дар аль-Ислам возродится вновь. Все правоверные мусульмане должны быть готовы вступить в ряды моджахедов для предстоящей борьбы. Началась эра исламской экспансии.;x
EVTOPTA39670;Аллаху акбар!;x
EVTOPTB39670;Тревожные вести.;x
EVTDESC39671;Святой город Иерусалим, в котором Пророк вознёсся на небо, пал от рук неверных! Его Великолепие, [Root.GetTitledName], не позволит этому продолжаться, он провозглашает новую эру великих завоеваний, как это было во времена первых халифов. Дар аль-Ислам возродится вновь. Все правоверные мусульмане должны быть готовы вступить в ряды моджахедов для предстоящей борьбы. Началась эра исламской экспансии.;x
EVTDESC39672;Случилось немыслимое! Святой город Мекка пал от рук неверных и Кааба оскверняется их присутствием. Его Великолепие, [Root.GetTitledName], провозглашает на весь мир новую эру джихада. Священный город должен быть освобождён любой ценой. Все правоверные мусульмане должны быть готовы вступить в ряды моджахедов для предстоящей борьбы. Началась эра исламской экспансии.;x
EVTDESC39673;Ислам под серьёзной угрозой из-за натиска язычников и неверных в самом его сердце. В ответ на это, Его Великолепие, [Root.GetTitledName], провозглашает на весь мир новую эру джихада. Исконные земли Дар аль-Ислам должны быть освобождены любой ценой. Все правоверные мусульмане должны быть готовы вступить в ряды моджахедов для предстоящей борьбы. Началась эра исламской экспансии.;x
EVTDESC39674;Ислам под серьёзной угрозой из-за натиска язычников и неверных в Африке. В ответ на это, Его Великолепие, [Root.GetTitledName], провозглашает на весь мир новую эру джихада. Земли Умма должны быть освобождены любой ценой. Все правоверные мусульмане должны быть готовы вступить в ряды моджахедов для предстоящей борьбы. Началась эра исламской экспансии.;x
EVTNAME39680;Гнев Древних Богов;x
EVTDESC39680;В ответ на крестовые походы и джихады со стороны авраамических единобожников, [Root.GetTitledName] извещает всех жрецов, исповедующих [Root.GetReligionFullName], о своих планах возмездия. Это означает, что теперь все религиозные лидеры язычников могут объявлять Священные походы. Это может послужить началом беспрецедентной агрессии язычников.;x
EVTOPTA39680;[Root.Religion.GetRandomGodName] с нами!;x
EVTOPTB39680;Древние Боги могущественны!;x
EVTOPTC39680;Прячьте ваших сыновей и дочерей!;x
EVTDESC_TOG_1060;Мятежники, исповедующие [Root.GetReligionFullName], восстали в округе [Root.GetName]. Их воинствующий лидер - [Root.Religion.GetPriestTitle]. Если бунт не остановить, он может распространиться, как пожар!;x
EVTOPTA_TOG_1060;Проклятье!;x
EVTOPTB_TOG_1060;Проклятые иноверцы!;x
EVTDESC_TOG_1061;Мятежники, исповедующие [From.GetReligionFullName], восстали в округе [From.GetName]. Их воинствующий лидер - [From.Religion.GetPriestTitle]. Если бунт не остановить, он может распространиться, как пожар!;x
EVTDESC_TOG_1070;Очередная толпа иноверцев, исповедующих [Root.GetReligionFullName], подняла бунт в округе [Root.GetName], поддержав текущее восстание!;x
EVTOPTA_TOG_1070;Мерзавцы!;x
EVTDESC_TOG_1071;Очередная толпа иноверцев, исповедующих [From.GetReligionFullName], подняла бунт в округе [From.GetName], поддержав текущее восстание!;x
EVTDESC_TOG_1190;Толпа мятежников выломала дверь и ворвалась в комнату. Бесполезно молить о пощаде, я буду сражаться!;x
EVTOPTA_TOG_1190;Умрите, ублюдки!;x
EVTOPTA_TOG_1191;Они все будут повешены!;x
RETIRE_TO_MONASTERY_INTERACTION_TITLE;Сослать в монастырь;x
RETIRE_TO_MONASTERY_INTERACTION_DESC;Издать указ, согласно которому §Y[Recipient.GetBestName]§! отречется от мирской жизни и присоединится к монашескому ордену.;x
RETIRE_TO_MONASTERY_INTERACTION_LONG_DESC;Вы можете приказать своим безземельным придворным отправиться в монастырь и принять монашеский сан. Это исключит их из светской линии наследования, но они всё ещё смогут претендовать на титулы.;x
RETIRE_TO_MONASTERY_INTERACTION_0;§Y[Recipient.GetFirstName]§! вступит в группу, известную как §Y$TITLE$§!, и будет защищать [Recipient.GetReligionFullName] с ними.;x
RETIRE_TO_MONASTERY_INTERACTION_1;§Y[Recipient.GetFirstName]§! станет монахом, но останется Вашим придворным.;x
RETIRE_TO_MONASTERY_INTERACTION_2;§Y[Recipient.GetFirstName]§! станет монахиней, но останется Вашей придворной.;x
RETIRE_TO_MONASTERY_INTERACTION_3;§Y[Recipient.GetFirstName]§! освободится из заключения.;x
RETIRE_TO_MONASTERY_INTERACTION_ACCEPT_SETUP;Персонаж вступил в монашеский орден;x
RETIRE_TO_MONASTERY_INTERACTION_ACCEPT_LOG;§Y[Actor.GetDynName]§! постановил[Actor.GetEndA], что §Y[Recipient.GetBestName]§! вступит в монашеский орден.;x
INTERACTION_REQUIRES_RECIPIENT_UNMARRIED;Убедитесь, что §Y[Recipient.GetTitledFirstName]§! НЕ состоит в браке;x
INTERACTION_REQUIRES_RECIPIENT_PRISONER_OR_NOT_HEIR;Убедитесь, что §Y[Recipient.GetTitledFirstName]§! находится в заключёнии или НЕ является наследником титула;x
INTERACTION_REQUIRES_NO_REGENT;Убедитесь, что §Y[Actor.GetTitledFirstName]§! НЕ имеет регента;x
monk;Монах;x
monk_desc;Этот мужчина доживает свои дни в монастыре, исключённый из нормального наследования.;x
nun;Монахиня;x
nun_desc;Эта женщина доживает свои дни в монастыре, исключённая из нормального наследования.;x
AIREASON_FOUND_MY_CALLING;Это моё призвание;x
d_bektashi;Орден Бекташи;x
d_bektashi_adj;Бекташ;x
d_immortals;Орден Бессмертных;x
d_immortals_adj;Зороастрий;x
d_zealots;Орден Зелотов;x
d_zealots_adj;Зелот;x
d_holy_sepulchre;Братство Гроба Господня;x
d_holy_sepulchre_adj;Брат;x
d_saint_anthony;Орден Святого Антония;x
d_saint_anthony_adj;Святоантониев;x
d_sky_lords;Орден Небесных всадников;x
d_sky_lords_adj;Тенгриан;x
d_spirit_guardians;Орден Духовных Хранителей;x
d_spirit_guardians_adj;Хранитель;x
d_warriors_perun;Орден воинов Перуна;x
d_warriors_perun_adj;Перун;x
d_chosen_perkunas;Орден Избранников Перкунаса;x
d_chosen_perkunas_adj;Перкунас;x
d_sons_kaleva;Орден Сынов Калевы;x
d_sons_kaleva_adj;Калеван;x
d_huitzilopochtli;Культ Уицилопочтли;x
d_huitzilopochtli_adj;Уицилопочтлий;x
d_knights_santiago;Орден рыцарей Сантьяго;x
d_knights_santiago_adj;Сантьяг;x
d_knights_calatrava;Орден рыцарей Калатравы;x
d_knights_calatrava_adj;Калатрав;x
DEDEBABA;Дедебаба;x
DYNASTY_CONTROLS_HOLY_ORDER;$ORDER$ под контролем династии: §G+$VALUE$§!;x
DYNASTY_CONTROLS_RELIGIOUS_HEAD;Династия контролирует [__]$RELIGION$[___]: §G+$VALUE$§!;x #RADJ
opinion_generous_donation;Щедрое пожертвование;x
opinion_defending_vs_foreigners;Защищает от иноземцев;x
donate_money_to_knights_hospitaler;Пожертвовать 300¤ госпитальерам;x
donate_money_to_teutonic_order;Пожертвовать 300¤ тевтонцам;x
donate_money_to_jomsvikings;Пожертвовать 300¤ йомсвикингам;x
donate_money_to_jomsvikings_desc;Я могу передать деньги Йомсвикингам в обмен на благочестие и пожизненное уважение со стороны жрецов.;x
donated_to_holy_order;Пожертвования духовному ордену;x
borrow_money_knights_templar;Занять 300¤ у тамплиеров;x
borrow_money_knights_templar_desc;Я могу занять деньги у Тамплиеров и вернуть ту же сумму в любой момент. Однако пока я у них в долгу, Великий магистр ордена может просить меня об ответных услугах, например, чтобы один из моих сыновей пополнил их ряды.;x
borrowed_from_knights_templar;Должен 300¤ тамплиерам;x
borrow_money_assassins;Занять 300¤ у хашашинов;x
borrow_money_assassins_desc;Я могу занять деньги у Хашашинов и вернуть ту же сумму в любой момент. Однако пока я у них в долгу, Великий мастер ордена может просить меня об ответных услугах, например, чтобы один из моих сыновей пополнил их ряды.;x
borrowed_from_assassins;Должен 300¤ хашашинам;x
borrow_money_bektashi;Занять 300¤ у ордена Бекташи;x
borrow_money_bektashi_desc;Я могу занять деньги у ордена Бекташи и вернуть ту же сумму в любой момент. Однако пока я у них в долгу, Великий магистр может просить меня об ответных услугах, например, чтобы один из моих сыновей пополнил их ряды.;x
borrowed_from_bektashi;Должен 300¤ ордену Бекташи;x
vassalize_knights_templar;Вассализация тамплиеров;x
vassalize_knights_templar_desc;Я правлю Иерусалимским королевством и в моей власти сделать могущественных Тамплиеров своими вассалами. Это обойдётся мне в 500¤.;x
vassalize_knights_hospitaler;Вассализация госпитальеров;x
vassalize_knights_hospitaler_desc;Я правлю Иерусалимским королевством и в моей власти сделать могущественных Госпитальеров своими вассалами. Это обойдётся мне в 500¤.;x
expelled_d_knights_templar;Изгнал тамплиеров;x
expel_the_knights_templar;Изгнать тамплиеров;x
expel_the_knights_templar_desc;Я могу изгнать тамплиеров из своих земель и захватить их замки. Однако, это нечестивый поступок...;x
expel_the_knights_hospitaler;Изгнать госпитальеров;x
expel_the_knights_hospitaler_desc;Я могу изгнать госпитальеров из своих земель и захватить их замки. Однако, это нечестивый поступок...;x
expel_the_teutonic_order;Изгнать Тевтонский орден;x
expel_the_teutonic_order_desc;Я могу изгнать Тевтонский орден из своих земель и захватить их замки. Однако, это нечестивый поступок...;x
expel_the_assassins;Изгнать хашашинов;x
expel_the_assassins_desc;Я могу изгнать ужасных хашашинов из своих земель и захватить их замки. Однако, это нечестивый поступок...;x
expel_the_bektashi;Изгнать орден Бекташи;x
expel_the_bektashi_desc;Я могу изгнать орден Бекташи из своих земель и захватить их замки. Однако, это нечестивый поступок...;x
expelled_d_knights_hospitaler;Изгнал госпитальеров;x
expelled_d_teutonic_order;Изгнал Тевтонский орден;x
expelled_d_jomsvikings;Изгнал Йомсвикингов;x
expelled_d_bektashi;Изгнал орден Бекташи;x
expelled_d_hashshashin;Изгнал хашашинов;x
holy_order_expelled;Изгнал духовный орден;x
opinion_expelled_from_realm;Изгнал[___] меня из страны;x #[From.GetEndA]`
ANY_PROVINCE_HOLDING_STARTS;Любое поселение округа;x
ALL_PROVINCE_HOLDINGS;Все поселения округа;x
EVTDESC_SOA_1003;[Root.PrimaryTitle.GetFOA], у меня скромная просьба к Вам в свете Вашего долга перед нами. Оборона от иноверцев не знает покоя и мы испытываем острую нужду в рыцарях, чтобы вести наших людей. Я думаю, наши возможности расширятся, если Ваш умелый и благородный сын [FromFrom.GetFirstName] пополнит наши ряды. Разумеется, это исключит его из линии наследования. Искренне Ваш во Христе,\nВеликий магистр [From.GetFirstName];x
EVTOPTA_SOA_1003;Что ж, это достойная и хорошая жизнь.;x
EVTOPTB_SOA_1003;Я предпочту вернуть долг.;x
EVTOPTC_SOA_1003;Никогда!;x
EVTDESC_SOA_1011;[Root.PrimaryTitle.GetFOA], конечно, мы, Бедные Рыцари Христа и Храма Соломона, можем одолжить Вам 300 золотых. Всё, что мы просим взамен - Ваша будущая помощь в некоторых вопросах по мере их возникновения. Pax Christi,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1016;[Root.PrimaryTitle.GetFOA], Бедные Рыцари Христа и Храма Соломона готовы служить Вам, защищая христианство и Святую Землю! Pax Christi,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1023;[Root.PrimaryTitle.GetFOA], орден нуждается в замках, чтобы тренировать войска и поддерживать их дополнительными доходами. Я охотно аннулирую Ваш долг перед нами, если Вы только позволите построить замок в месте под названием [FromFrom.GetName]. Pax Christi,\nВеликий магистр [From.GetFirstName];x
EVTOPTA_SOA_1023;Разумная просьба.;x
EVTDESC_SOA_1024;Тамплиеры построили замок в округе [Root.GetName]!;x
EVTOPTA_SOA_1024;Впечатляюще!;x
EVTDESC_SOA_1031;М[From.GetOyaOy] [From.GetRootRelation], [From.GetTitledFirstName], просит у меня разрешения вступить в ряды Тамплиеров, чтобы сражаться против иноверцев, несмотря на то, что это исключит его из линии наследования.;x
EVTOPTA_SOA_1031;Благословляю тебя.;x
EVTOPTB_SOA_1031;Ни за что!;x
EVTTOOLTIP_SOA_1032;[This.GetTitledFirstName] теперь Рыцарь Тамплиер.;x
EVTTOOLTIP_SOA_1033;[This.GetTitledFirstName] разочарован.;x
EVTDESC_SOA_1053;[Root.PrimaryTitle.GetFOA], орден нуждается в замках, чтобы тренировать войска и поддерживать их дополнительными доходами. Я обратил[From.GetEndA] внимание, что в Ваших владениях есть подходящее для этого место - [FromFrom.GetName], если быть точным. Я заплачу Вам 100 золотых в обмен на право построить там крепость.\nPax Christi,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1054;Тамплиеры построили замок в округе [Root.GetName]!;x
EVTDESC_SOA_1061;[Root.PrimaryTitle.GetFOA], подобный антагонизм совершенно неоправдан! Орден служит Христу, но стоит задаться вопросом - служите ли Ему Вы?\nВ гневе и печали,\nВеликий магистр [From.GetFirstName];x
EVTOPTB_SOA_1061;Скатертью дорога!;x
EVTDESC_SOA_1116;[Root.PrimaryTitle.GetFOA], орден Святого Иоанна, Госпитальеры, готовы служить Вам, защищая христианство и Святую Землю! Pax Christi,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1131;М[From.GetOyaOy] [From.GetRootRelation], [From.GetTitledFirstName], просит у меня разрешения вступить в ряды Госпитальеров, чтобы сражаться против иноверцев, несмотря на то, что это исключит его из линии наследования.;x
EVTTOOLTIP_SOA_1132;[This.GetTitledFirstName] теперь Рыцарь Госпитальер.;x
EVTDESC_SOA_1141;[Root.PrimaryTitle.GetFOA], столь щедрый дар значительно поможет нам в дальнейшей защите нашей веры! Вы можете рассчитывать на мою дружбу и поддержку святой Церкви. Будьте уверены, Вам воздастся на Небесах, если не на Земле!\nPax Christi,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1153;[Root.PrimaryTitle.GetFOA], орден нуждается в замках для защиты христианства от иноверцев. Я обратил[From.GetEndA] внимание, что в Ваших владениях есть подходящее для этого место - [FromFrom.GetName], если быть точным. Я заплачу Вам 100 золотых в обмен на право построить там крепость.\nPax Christi,\nВеликий магистр [From.GetFirstName];x
EVTOPTB_SOA_1153;Нет, это моя земля.;x
EVTDESC_SOA_1154;Госпитальеры построили замок в округе [Root.GetName]!;x
EVTDESC_SOA_1203;[Root.PrimaryTitle.GetFOA], мир Вам. Как Вы наверное знаете, наш орден нуждается в лидерах, и, учитывая Ваш долг перед нами, я бы предпоч[From.GetLaYol] попросить, чтобы Ваш благородный сын [FromFrom.GetFirstName] вступил в наши ряды. Разумеется, это исключит его из линии наследования. Аллах с Вами,\nВеликий мастер [From.GetFirstName];x
EVTTITLE_SOA_1209;Oрден Бекташи;x
EVTOPTA_SOA_1209;Они могут быть полезны...;x
EVTOPTB_SOA_1209;Мистические воины? Тьфу!;x
EVTDESC_SOA_1211;[Root.PrimaryTitle.GetFOA], конечно, орден Бекташи может одолжить Вам 300 золотых. Всё, что мы просим взамен - Ваша будущая помощь в некоторых вопросах по мере их возникновения. Салам алейкум,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1223;[Root.PrimaryTitle.GetFOA], орден нуждается в замках, чтобы тренировать войска и поддерживать их дополнительными доходами. Я повелю простить все Ваши долги ордену в случае, если Вы позволите нам построить замок в месте под названием [FromFrom.GetName]. Мир Вам,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1224;Орден Бекташи построил замок в округе [Root.GetName]!;x
EVTDESC_SOA_1231;М[From.GetOyaOy] [From.GetRootRelation], [From.GetTitledFirstName], просит у меня разрешения вступить в орден Бекташи, чтобы сражаться с неверными! Он исключится из линии наследования и никогда не сможет опозорить династию.;x
EVTTOOLTIP_SOA_1232;[This.GetTitledFirstName] вступает в орден Бекташи.;x
EVTDESC_SOA_1253;[Root.PrimaryTitle.GetFOA], орден нуждается в замках, чтобы тренировать войска и поддерживать их дополнительными доходами. Я обратил[From.GetEndA] внимание, что в Ваших владениях есть подходящее для этого место - [FromFrom.GetName], если быть точным. Я заплачу Вам 100 золотых в обмен на право построить там крепость.\nМир Вам,\nВеликий магистр [From.GetFirstName];x
EVTDESC_SOA_1331;М[From.GetOyaOy] [From.GetRootRelation], [From.GetTitledFirstName], просит у меня разрешения вступить в Тевтонский орден и сражаться против язычников, несмотря на то, что это исключит его из линии наследования.;x
EVTTOOLTIP_SOA_1332;[This.GetTitledFirstName] вступает в Тевтонский орден.;x
EVTDESC_SOA_1353;[Root.PrimaryTitle.GetFOA], орден нуждается в замках для защиты христианства от вероломных язычников. Я обратил[From.GetEndA] внимание, что в Ваших владениях есть подходящее для этого место - [FromFrom.GetName], если быть точным. Я заплачу Вам 100 золотых в обмен на право построить там крепость.\nPax Christi,\nВеликий магистр [From.GetFirstName];x
EVTOPTB_SOA_1353;Нет, это моя земля.;x
EVTDESC_SOA_1354;Тевтонский орден построил замок в округе [Root.GetName]!;x
EVTOPTA_SOA_1403;Хорошо.;x
EVTDESC_SOA_1411;[Root.PrimaryTitle.GetFOA], конечно, Низариты могут одолжить Вам 300 золотых. Всё, что мы просим взамен - Ваша будущая помощь в некоторых вопросах по мере их возникновения. Салам алейкум,\nВеликий мастер [From.GetFirstName];x
EVTDESC_SOA_1424;Низаритские Хашашины построили замок в округе [Root.GetName]!;x
EVTDESC_SOA_1431;М[From.GetOyaOy] [From.GetRootRelation], [From.GetTitledFirstName], просит у меня разрешения вступить в ряды страшных хашашинов, чтобы сражаться с неверными! Он исключится из линии наследования и никогда не сможет опозорить династию.;x
EVTTOOLTIP_SOA_1432;[This.GetTitledFirstName] присоединяется к Хашашинам.;x
EVTDESC_SOA_1454;Хашашины построили замок в округе [Root.GetName]!;x
EVTDESC_SOA_1461;[Root.PrimaryTitle.GetFOA], такой антагонизм - результат Ваших заблуждений! Орден служит Аллаху, но стоит задаться вопросом - служите ли Ему Вы?\nВ гневе и ярости,\nВеликий мастер [From.GetFirstName];x
EVTDESC_SOA_1531;М[From.GetOyaOy] [From.GetRootRelation], [From.GetTitledFirstName], просит у меня разрешения вступить в ряды ужасных Йомсвикингов, чтобы отправиться на поиски приключений, несмотря на то, что это исключит его из линии наследования.;x
EVTTOOLTIP_SOA_1532;[This.GetTitledFirstName] станет Йомсвикингом.;x
