#CODE;RUSSIAN;x
ASK_TO_JOIN_WAR_INTERACTION_LONG_DESC;Вы можете предложить правителям исповедующим общую с Вами веру, присоединиться к ним во многих типах войн.;x
ASK_TO_JOIN_WAR_INTERACTION_0;Предложить присоединиться к войне, которую ведёт §Y[Recipient.GetBestName]§! (§Y$WAR$§!).;x
ASK_TO_JOIN_WAR_INTERACTION_ACCEPT_SETUP;Предложение присоединиться к войне принято;x
ASK_TO_JOIN_WAR_INTERACTION_ACCEPT_LOG;§Y[Recipient.GetBestName]§W принял[Recipient.GetEndA] предложение, и §Y[Actor.GetBestName]§W присоедини[Actor.GetLasLsya] к [Recipient.GetHersHis] войне (§Y$WAR$§!);x
ASK_TO_JOIN_WAR_INTERACTION_DECLINE_SETUP;Предложение присоединиться к войне отклонено;x
ASK_TO_JOIN_WAR_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W отклонил[Recipient.GetEndA] предложение, §Y[Actor.GetBestName]§W не присоедини[Actor.GetLasLsya] к [Recipient.GetHersHis] войне (§Y$WAR$§!);x
ASK_TO_JOIN_WAR_INTERACTION_OFFER;[Actor.GetBestName] желает присоединиться к войне (§Y$WAR$§!);x
ASK_TO_JOIN_WAR_INTERACTION_LETTER;Я поддерживаю Ваши притязания! Пожалуйста, примите моё предложение присоединиться к Вам в войне ($WAR$).;x
INTERACTION_CANNOT_JOIN_LIEGE_WAR;Мы не можем присоединяться к войнам наших сюзеренов;x
INTERACTION_REQUIRES_RECIPIENT_IS_SAME_RELIGION;§Y[Recipient.GetTitledFirstName]§! долж[Recipient.GetNaEn] исповедовать [Actor.GetReligionFullName];x
EVTDESC293;Я с радостью принимаю Ваше предложение присоединиться к нашей войне. Пусть же трепещут наши враги!\n [From.GetTitledFirstName];x
EVTDESC294;Я ценю Ваше предложение, но Ваше вмешательство в войну не требуется.\n [From.GetTitledFirstName];x
CALL_ALLY_INTERACTION_TITLE;Призыв к оружию;x
CALL_ALLY_INTERACTION_DESC;§Y[Recipient.GetBestName]§! получит от нас просьбу присоединиться к нам в текущих войнах.;x
CALL_ALLY_INTERACTION_LONG_DESC;Призвать персонажа вступить в войну на Вашей стороне возможно только, если он член Вашей династии, либо при наличии тесных брачных связей Ваших семей.;x
CALL_ALLY_INTERACTION_0;§Y[Recipient.GetBestName]§! получит от нас просьбу присоединиться к нам в войне (§Y$WAR$§!).;x
CALL_ALLY_INTERACTION_ACCEPT_SETUP;Призыв к оружию принят;x
CALL_ALLY_INTERACTION_ACCEPT_LOG;§Y[Recipient.GetBestName]§W принял[Recipient.GetEndA] призыв, который отправил[Actor.GetEndA] [Recipient.GetHerHim] §Y[Actor.GetBestName]§W, о присоединении к §Y$ACTOR_WARS$§!;x
CALL_ALLY_INTERACTION_DECLINE_SETUP;Призыв к оружию отклонён;x
CALL_ALLY_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W отклонил[Recipient.GetEndA] призыв, который отправил[Actor.GetEndA] [Recipient.GetHerHim] §Y[Actor.GetBestName]§W, о присоединении к §Y$ACTOR_WARS$§!;x
CALL_ALLY_INTERACTION_OFFER;[Actor.GetBestName] просит, чтобы мы присоединились к §Y$ACTOR_WARS$§!;x
ACTOR_WARS;[Actor.GetAbsPossPronoun] войнам;x
DECLARE_WAR_INTERACTION_3;§R[Recipient.GetTitledFirstName] в настоящее время ведёт восстание против своего правителя. Если этот конфликт закончится, наша война так же будет окончена! Войска [Recipient.GetHersHis] сюзерена и восставших будут враждебны нам§!;x
DECLARE_WAR_INTERACTION_4;§R[Recipient.GetTitledName] может призвать ближайших, исповедующих [Recipient.GetReligionFullName], правителей на защиту веры.§!;x
plot_gain_vassal_title_title;Отозвать титул [This.GetFullBaseName];x
plot_gain_vassal_title_desc;[From.GetBestName] в заговоре с целью завладеть областью [This.GetFullBaseName], отозвав титул её правителя.;x
plot_gain_vassal_title_decision;[Root.GetPlot];x
plot_gain_vassal_title_decision_desc;Реализовать заговор. [Root.PlotTarget.GetTitledName] получит ультиматум.;x
EVTTOOLTIP8030;[Root.PlotTarget.GetTitledName] получает письмо.;x
EVTDESC8030;Я собираюсь [From.GetPlot]. Вассалы государства изучили представленные правовые документы и большинство из них признает мои требования обоснованными. Выполните их или мне придётся взять своё силой.\nПодпись:\n [From.GetTitledName];x
EVTDESC8068;Опасаясь того, что гражданская война разорвет страну на части, я соглашаюсь с Вашим требованием и передаю Вам свой титул. Однако этот бесчестный шантаж не будет забыт...\nПодпись:\n [From.GetTitledName];x
EVTOPTA8068;Превосходно!;x
EVTDESC8096;Вместо того, чтобы позволить гражданской войне разорвать страну на части, [FromFrom.PlotTarget.GetTitledName] решает отступить и позволить мне [FromFrom.GetPlot]. Ваш весомый вклад в разрешение этого конфликта не будет забыт.\nС уважением,\n [FromFrom.GetTitledName];x
EVTOPTA8096;Хорошо.;x
EVTDESC8118;Ваш шантаж просто жалок. И не важно сколько бесчестных предателей Вы склонили на свою сторону. Я не отдам без боя то, что по праву моё!\nПодпись:\n [From.GetTitledName];x
EVTOPTA8118;Значит так тому и быть. Война!;x
CRUSADE_DESC_IRO;Его Святейшество, §Y$POPE$§! объявил $CRUSADE$ с целью захвата всех земель державы §Y$TITLE$§!, которые удерживает §Y$ENEMY$§!.;x
CRUSADE_DESC_DRO_1;Поскольку Корона государства §Y$TITLE$§! уже в руках правителя, известного как (§Y[GetTitledFirstName]§!, и исповедующего [GetReligionFullName], все доходы будут переданы [GetHerHim].;x
CRUSADE_DESC_DRO_2;До тех пор, пока Корона государства §Y$TITLE$§! не в руках правителя исповедующего $RELIGION$[__], все доходы будут передаваться правителю, который вносит наибольший вклад в $CRUSADE$, кем в настоящее время является §Y$RULER$§!.;x #R_ISM
PARTICIPATION_SCORE;Вклад в $CRUSADE$;x
CLICK_TO_OPEN_WAR_VIEW;§GНажми чтобы открыть окно войны§!;x
EVTNAME620;[From.Religion.GetCrusadeName] состоялся!;x #увенчался успехом!;x
EVTDESC620;[From.GetTitledName] празднует победу, которую [From.Religion.GetHighGodName] даровал[From.GetHGodEndA] [From.GetHerHim] в этом блистательном походе на землю [Root.GetBaseName] против её правителя, известного как [New.GetTitledName]. [From.RelHead.GetTitledName] объявил[From.RelHead.GetEndA] месяц празднования по этому благочестивому поводу. [From.Religion.GetGroupName][This.GetRandomRGTransform] несёт свой свет дальше!;x
EVTOPTA620;Слава тебе, [From.Religion.GetRandomGodName]!;x
EVTNAME621;[From.Religion.GetCrusadeName] провалился!;x
EVTDESC621;Похоже, [From.Religion.GetHighGodName] отверну[From.GetHGodLasLsya] от [From.GetReligionAdherentsGENACC]. После ряда поражений и неудач, [From.GetTitledName] отозвал[From.GetEndA] [From.Religion.GetCrusadeName] на землю [Root.GetName] против правителя, известного как [New.GetTitledName].;x
TITLE_CREATION_NOT_PRIMARY_TYPE;Обладатели специальных титулов не могут создавать или присваивать равные или более высокие титулы.;x
IS_NOT_LOCATED_IN_AREA;Не находится в;x
IS_LOCATED_IN_AREA;Находится в;x
IS_NOT_DE_JURE_VASSAL_OR_BELOW;Не имеет ранг де-юре вассала или ниже;x
IS_DE_JURE_VASSAL_OR_BELOW;Имеет ранг де-юре вассала или ниже;x
WAR_NAME_CRUSADE;$ORDER$[Actor.GetRelAdjCap]ский $HOLY_WAR$ за область $OTHER_TITLE$;x #религии $RELIGION$ #RADJ
CB_NAME_CLAIM_VASSAL;Отозвать: "[Title.GetShortBaseName]";x
HOLDING_TYPE_IS_NOT;Тип владения - НЕ ;x
HOLDING_TYPE_IS;Тип владения - ;x
REPUBLIC_HELD_CITY;Республика удерживает город;x
REPUBLIC_HELD_COASTAL_CITY;Республика удерживает прибрежный город;x
REPUBLIC_GRAND_CAPITAL_CITY;Столица великой республики;x
MATRILINEAL_MARRIAGE;Матрилинейный брак;x
MATRILINEAL;Матрилинейный;x
BETROTHAL_SUCC;Матрилинейная помолвка;x
BETROTHED_SUCC_IRO;Эти персонажи помолвлены и не могут заключить брак с кем-либо иным, пока помолвка не расторгнута. Они согласились вступить в матрилинейный брак, таким образом дети рождённые от этого брака будут принадлежать к династии невесты.;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_3;§RДети рождённые от этой пары не будут принадлежать к Вашей династии - рассмотрите возможность обычного брака!§!;x
OFFER_MARRIGE_INTERACTION_3;§RДети рождённые от этой пары не будут принадлежать к Вашей династии - рассмотрите возможность матрилинейного брака!§!;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_TITLE;Организовать матрилинейную помолвку;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DESC;Предложить кандидатов на матрилинейную помолвку;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_LONG_DESC;Дети не могут вступать в брак, однако они могут договориться о помолвке, которая будет действовать пока они не вступят в брак, один из них не умрёт, или пока не будет расторгнута.;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_0;Выбор будущих жениха и невесты.;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_1;Выберите кандидата при дворе, который возглавляет §Y$CHAR$§W.;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_ACCEPT_SETUP;Предложение матрилинейной помолвки принято;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_ACCEPT_LOG;§Y[Recipient.GetBestName]§W принял[Recipient.GetEndA] предложение о матрилинейной помолвке от человека по имени §Y[Actor.GetBestName]§W, §Y[ActorExtra.GetBestName]§W и §Y[RecipientExtra.GetBestName]§W станут прекрасной парой.;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DECLINE_SETUP;Предложение матрилинейной помолвки отклонено;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W отклонил[Recipient.GetEndA] предложение о матрилинейной помолвке от человека по имени §Y[Actor.GetBestName]§W, заявив, что §Y[ActorExtra.GetBestName]§W и §Y[RecipientExtra.GetBestName]§W не подходят друг другу.;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_OFFER;[Actor.GetBestName] предлагает матрилинейную помолвку, утверждая, что [ActorExtra.GetBestName] и [RecipientExtra.GetBestName] станут прекрасной парой.;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_LETTER;Мы хотим предложить Вам матрилинейную помолвку. [ActorExtra.GetBestName] и [RecipientExtra.GetBestName] станут прекрасной парой.;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_3;§RДети рождённые от этой пары не будут принадлежать к Вашей династии - рассмотрите возможность обычной помолвки!§!;x
ARRANGE_BETROTHAL_INTERACTION_3;§RДети рождённые от этой пары не будут принадлежать к Вашей династии - рассмотрите возможность матрилинейной помолвки!§!;x
EVTDESC330;Я решил[From.GetEndA] принять Ваше предложение о матрилинейной помолвке, [Root.GetTitledFirstName] и [New.GetTitledFirstName] станут прекрасной парой.;x
EVTDESC331;Я отклоняю Ваше оскорбительное предложение. [New.GetTitledFirstName] и [Root.GetTitledFirstName] никогда не вступят в матрилинейный брак.;x
WAR_NAME_CLAIM_ALL;$ORDER$[Actor.PrimaryTitle.GetAdjective]ская война за претензии на титулы и земли: $CLAIMS$;x
ALL_WARS;Все войны;x
stressed_death;от сильного стресса;x
depressed_death;от тоски;x
ill_death;от заболевания;x
pneumonic_death;от пневмонии;x
syphilitic_death;от сифилиса;x
leper_death;от проказы;x
wounded_death;от заражения раны;x
maimed_death;от полученных увечий;x
infirm_death;в немощи;x #, прикованный к постели;x
incapable_death;не выходя из комы;x
has_tuberculosis_death;от чахотки;x
has_typhoid_fever_death;от перемежающейся лихорадки;x
has_typhus_death;от сыпного тифа;x
has_bubonic_plague_death;от чумы;x
has_measles_death;от кори;x
has_small_pox_death;от оспы;x
inbred_death;в связи с врожденным уродством;x
weak_death;от немощи;x
DEATH_BY_TRAIT;[This.GetSheHe] умер[This.GetNoneE] $TRAIT_DEATH$;x
DEATH_BY_NATURE;[This.GetSheHe] умер[This.GetNoneE] естественной смертью;x
DEATH_BY_MURDER;[This.GetSheHe] погиб[This.GetNoneE] от руки убийцы, заказчик убийства - $KILLER$;x
DEATH_BY_MURDER_UNKNOWN;[This.GetSheHe] погиб[This.GetNoneE] при подозрительных обстоятельствах;x
DEATH_EXECUTION;[This.GetSheHe] был[This.GetEndA] казнен[This.GetEndA], приказ о казни отдал[This.Killer.GetEndA] $KILLER$;x
DEATH_ACCIDENT;[This.GetSheHe] умер[This.GetNoneE] в результате несчастного случая;x
DEATH_BATTLE;[This.GetSheHe] погиб[This.GetNoneE] в бою, противник - $KILLER$;x
DEATH_BATTLE_NO_KILLER;[This.GetSheHe] погиб[This.GetNoneE] в бою;x
DEATH_DUNGEON;[This.GetSheHe] погиб[This.GetNoneE] в темнице, $KILLER$ держал[This.Killer.GetEndA] [This.GetHersHis] в заточении;x
DEATH_SUICIDE;[This.GetSheHe] умер[This.GetNoneE], покончив жизнь самоубийством;x
DEATH_RABBLE;[This.GetSheHe] погиб[This.GetNoneE] от рук черни;x
DEATH_DUEL;[This.GetSheHe] погиб[This.GetNoneE] на дуэли, противник - $KILLER$;x
CHARACTER_DEAD_TOOLTIP;[GetDeathReasonCap] [GetDeathDate]г в возрасте [GetAgeYears] лет (роди[GetLasLsya] [GetBirthDate]г).;x
CHAR_DEATH_LETTER;В возрасте $AGE$ лет Ваш[From.GetEndA] [From.GetRootRelation] $NAME$ $CAUSE$.;x
NOT_READY_TO_PLAY_MP;§Y$PLAYER$§! Не готов;x
DESTROY_LANDED_TITLE_EFFECT;§Y$TITLE$§! исчезает.\n;x
READY;Готов;x
nick_haardraade;Суров[This.GetAyaYy];x #Хардероде
DE_JURE_LIEGE_CHANGED_SETUP;Земельный титул перешел к де-юре сюзерену;x
DE_JURE_LIEGE_CHANGED_LOG;После §Y$YEARS$§! лет под правлением государства §Y$NEW_LIEGE$§!, §Y$TITLE$§! де-юре больше не считается частью государства §Y$OLD_LIEGE$§!.;x
DE_JURE_ASS_DESC;Включение де-юре в §Y$TITLE$§! (§Y$YEARS$§!/$NEEDED_YEARS$ лет);x
SEND_ASSASSIN_INTERACTION_DESC;Попытка убийства за §Y$GOLD$§!¤, цель - §Y[Recipient.GetBestName]§!. Имеется §Y$CHANCE$%§W шанс на успех и §Y$DISC$%§W шанс раскрытия убийства. §RЕсли мой замысел будет раскрыт, это серьёзно запятнает мою репутацию.§W;x
DS_HOSTILE_2;§YВраждебен§! по отношению к: §Y$LIEGE$§!, в связи с войной с восставшим вассалом (§Y$VASSAL$§!).;x
DS_HOSTILE_3;§YВраждебен§! по отношению к: §Y$ATTACKER$§!, в связи с войной с восставшим вассалом (§Y$VASSAL$§!).;x
DS_HOSTILE_4;§YВраждебен§! по отношению к: §Y$OTHER$§!, в связи с войной с восставшим вассалом (§Y$VASSAL$§!).;x
DS_HOSTILE_5;§YВраждебен§! по отношению к: §Y$VASSAL$§!, в связи с войной против их сюзерена (§Y$LIEGE$§!).;x
DS_HOSTILE_6;§YВраждебен§! по отношению к: §Y$ATTACKER$§!, в связи с войной против потенциального сюзерена (§Y$LIEGE$§!).;x
UW_NOT_POSSIBLE_TO_ATTACH;Здесь нет дружественных единиц для присоединения;x
UW_UNITS_ATTACHED;Данные единицы присоединились.;x
UW_ATTACH_TO;Приказать постоянно следовать за: $NAME$.;x
UW_DETACH_FROM;Отсоединиться от: $NAME$.;x
INTERACTION_NO_OUTSIDER_OCCUPATION;Ни одна из территорий восставшего(§Y$REVOLTER$§!) не занята другим(§Y$OUTSIDER$§!).;x
OL_UNIT_MOVING;Следующий округ на пути - §Y$TARGET$§W.;x
k_andalusia;Андалусия;x
k_brittany;Бретань;x
k_brittany_adj;Бретан;x
k_aquitaine;Аквитания;x
k_aquitaine_adj;Аквитан;x
d_aquitaine_adj;Аквитан[];x
b_asperg;Асперг;x
opinion_father_of_child;М[_ой__] [_ребёнок__];x #[From.GetOyaOy][From.GetSonDaughter]`
CB_NAME_DEJURECLAIM;[Title.GetShortBaseName]: де-юре претензия;x
WAR_NAME_DEJURECLAIM;$ORDER$[Actor.PrimaryTitle.GetShortAdjective]о-[Recipient.PrimaryTitle.GetAdjective]ская де-юре война за область $OTHER_TITLE$;x
TITLE_CREATION_REQ_DUCHIES;Вы должны владеть §Y$DUCHIES$§! герцогствами.;x
TITLE_TITULAR_NO_CAPITAL;Этот титул не может быть создан в данных условиях.;x
TITLE_TITULAR_CREATION_DESC;Создание титула принесет §G$PRESTIGE$§! престижа и будет стоить Вам §R$GOLD$§!¤ и §R$PIETY$§! очков благочестия.;x
TITLE_TITULAR_REQ_HELD_CAPITAL;Вы должны владеть титулом §Y$TITLE$§!.;x
EVTDESC65115;Грязь на земле кажется такой аппетитной. Надо попробовать на вкус. Когда я подношу её ко рту, ко мне подбегает маленькая девочка. Она спрашивает: "У тебя совсем ума нет? Это глупо!";x
EVTOPTA65115;Ума есть, девчонка - глупо.;x
EVTOPTB65115;Глупый - это кто поступает глупо.;x
EVTDESC65120;Практикуясь сегодня с мечом, я замечаю, что моя рука красная и немного болит. Оказывается, что всё это время надо было держать меч за другой конец! Хахаха.;x
EVTOPTA65120;АЙ!;x
EVTDESC65125;Во время прогулки верхом лошадь вела себя странно. Запрокидывала голову и постоянно пятилась. Кое-как мне удалось добраться до округа [Root.Location.GetName], где мальчик-конюх сказал: "Садись другой стороной, балда!";x
EVTOPTA65125;Ой. Это моя вина...;x
EVTOPTB65125;Мой способ лучше!;x
EVTDESC65126;Забыл надеть штаны сегодня утром. Столько криков, беспокойства. Не понимаю в чём проблема?;x
EVTOPTA65126;Успокойтесь! С кем не бывает?;x
EVTDESC65130;Сегодня мне попалась картина, изображаюшая одно из самых мерзких и отвратительных существ, которых я когда-либо видел[Root.GetEndA]. Эта ошибка природы испугала меня до смерти. Кривые зубы, эти уши... стоило только взглянуть на огромный нос, чтобы мне сделалось дурно! Как вдруг, стоявший рядом придворный спросил, что я думаю о моём новом портрете.;x
EVTOPTA65130;Дайте мне зеркало...;x
EVTOPTB65130;Здесь плохое освещение. Оказывается тут ещё и лицо!;x
EVTDESC65135;Сегодня я узнал, что [Root.Location.County.GetAdjective]ские матери, воспитывая своих маленьких дочерей, пугают их страшными историями о том, что если они будут себя плохо вести, то когда они вырастут в жёны их возьмет жуткое чудовище вроде... меня.;x
EVTOPTA65135;Буду меньше показываться на людях...;x
EVTOPTB65135;Могли бы и пострашней придумать!;x
EVTDESC65140;Гнусные слухи о том, что я ведьма стали распространяться по округу [Root.Location.GetName] в связи с моей... необычной внешностью. По крайней мере, моё положение не дает крестьянам возможности бросаться такими обвинениями в открытую.;x
EVTOPTA65140;Несчастные. Скоро они найдут кого-то поуродливее.;x
EVTOPTB65140;Чума на их близких! Пусть у них родятся страшные уродливые дети!;x
EVTDESC65145;В детстве мне часто приходилось слышать от окружающих о собственном уродстве. Сейчас, я уже [Root.GetManWoman]а и, кажется, они стали реагировать на мою внешность совсем иначе.;x
EVTOPTA65145;Похоже, гадкий утенок становится прекрасным лебедем.;x
EVTDESC65150;Сегодня, оседланный с помощью шестерых конюхов, не успев сделать и шаг, мой конь издал стон и рухнул на землю. Главный конюший, сказал, что конь умер, и что у него сломан хребет. Также он намекнул, что возможно для всех будет лучше, если впредь я буду ходить пешком.;x
EVTOPTA65150;Кажется, у меня лишний вес...;x
EVTOPTB65150;Неслыханно! Найдите мне другого коня!;x
EVTDESC65151;Хватит. Отныне я буду ограничить себя в еде и больше уделять внимание прогулкам. Это уже приносит свои плоды, теперь я вижу свои ноги!;x
EVTDESC65155;Сегодня, гуляя по крепостной стене, мне захотелось войти в одну из башен, и вот же повезло - застрять в дверном проёме! Не в силах пошевелиться, мне пришлось просить о помощи четверых слуг, чтобы они меня освободили.;x
EVTOPTA65155;В кого я превращаюсь? Отныне никаких жареных поросят на ужин!;x
EVTOPTB65155;Эту башню строили для детей? Расширьте проходы!;x
EVTDESC65160;Сегодня, гуляя по улицам города [Root.Location.GetName], мне повстречался местный Инспектор Кошельков. Он потребовал мой кошелёк для осмотра, чтобы надлежащим образом проверить его.;x
EVTOPTA65160;Постойте... Какой ещё Инспектор Кошельков??;x
EVTDESC3460;Сегодня ко двору прибыл священник, чтобы обсудить вопросы веры, но вскоре стало ясно, что он придерживается весьма нетрадиционных взглядов. Как ревностный защитник Церкви, я полагаю, что правильно поступаю, отдавая приказ бросить в темницу кощунственного иноверца, который посмел критиковать мою веру и мою Церковь.;x
EVTOPTA3460;Deus vult!;x
EVTDESC61100;[Root.Liege.GetTitledFirstName] нуждается в должной заботе о своей стране, и мой долг как [Root.Liege.GetHersHis] регента - эту заботу обеспечить. Думаю, одно из [Root.Liege.GetHersHis] владений под моим непосредственным руководством добьётся большего успеха и процветания.;x
EVTOPTA61100;[Root.Liege.GetTitledFirstName] не станет возражать!;x
EVTOPTB61100;Нет. Мне следует помнить своё место.;x
EVTTOOLTIP61101;Вы узурпировали титул у персонажа [Root.Liege.GetTitledFirstName].;x
EVTDESC61101;[Root.Regent.GetTitledName], Ваш регент, принял[Root.Regent.GetEndA] решение в своей бесконечной мудрости, что один из Ваших титулов перейдя к н[Root.Regent.GetHerHim], принесёт намного больше пользы этим землям.;x
EVTOPTA61101;*распустить слюни*;x
EVTOPTB61101;*безучастно смотреть вперёд*;x
EVTDESC61105;Беднота страдает в наших землях, но [Root.Liege.GetTitledFirstName] не в состоянии заботиться о людях. Как [Root.Liege.GetHersHis] регент, я могу сделать что-то и для простого народа.;x
EVTOPTA61105;Взгляните! [Root.Liege.GetTitledFirstName] - сама щедрость!;x
EVTOPTB61105;Заманчиво, но я не вправе распоряжаться этими деньгами.;x
EVTTOOLTIP61106;Вы раздаёте милостыню бедным от имени персонажа [Root.Liege.GetTitledFirstName].;x
EVTDESC61106;Похоже, что [Root.Regent.GetTitledName], Ваш регент, в своей бесконечной щедрости раздаёт милостыню беднякам за счёт Вашей казны. Хуже всего то, что [Root.Regent.GetSheHe] делает это от Вашего имени!;x
EVTOPTA61106;Гхррр... н-н-ееееет!;x
EVTDESC61110;Управление в Вашей стране значительно улучшилось благодаря тому, что [Root.Regent.GetTitledFirstName] - Ваш регент. Вот если бы Вы владели [Root.Regent.GetHersHis] навыками!;x
EVTOPTA61110;*утвердительно проворчать*;x
EVTDESC61120;[Root.Liege.GetTitledFirstName] - жалкий образец глупости. Как [Root.Liege.GetHersHis] регент, я думаю у нас при дворе пригодился бы новый шут...;x
EVTOPTA61120;Публично унизить [Root.Liege.GetHersHis] перед придворными.;x
EVTOPTB61120;Возможно, не стоит так поступать.;x
EVTTOOLTIP61121;Персонажи, плохого мнения о сюзерене ([Root.Liege.GetTitledFirstName]), поддерживают эту идею.;x
EVTDESC61121;Пользуясь Вашей немощью, Ваш регент, [Root.Regent.GetTitledName], делает своей привычкой публично насмехаться над Вами перед всеми. Иногда [Root.Regent.GetSheHe] швыряет свою накидку на Вашу голову словно на вешалку, время от времени пишет углём обидные вещи у Вас на лбу. Иногда [Root.Regent.GetSheHe] даже колет орехи Вашим ртом. Ужасное унижение!;x
EVTOPTA61121;*мучительная серия непроизвольных спазмов*;x
EVTOPTB61121;*Непредсказуемо мотать головой из стороны в сторону*;x
EVTDESC61122;[Root.Liege.Regent.GetTitledName], регент правителя, известного как [Root.Liege.GetTitledFirstName], постоянно унижает [Root.Liege.GetHersHis] на людях. Из-за своей немощи [Root.Liege.GetTitle] не может [Root.Liege.Regent.GetHerHim] ничего противопоставить. Честь требует, чтобы Вы положили конец этому безобразию!;x
EVTOPTA61122;[Root.Liege.GetTitledFirstName] даст мне согласие принять меры.;x
EVTOPTB61122;Эх... [Root.Liege.GetSheHe] заслуживает это.;x
EVTTOOLTIP61123;[Root.Liege.GetTitle] побеседует с Вами.;x
EVTDESC61123;Выходки Вашего регента не остались без внимания. [From.GetTitledName] приближается к Вам, чтобы наедине выразить своё отвращение к подлым выходкам регента, которые Вам приходится терпеть. С глазами полными гнева, [From.GetSheHe] обещает предпринять все возможные меры против Вашего обидчика... если только Вы дадите своё согласие.;x
EVTOPTA61123;*почти незаметно кивнуть головой*;x
EVTOPTB61123;*опустить голову и уснуть*;x
EVTTOOLTIP61124;Вы дали персонажу [From.GetTitledName] своё благословение.;x
EVTDESC61124;Хотя [Root.Liege.GetTitledFirstName] не в себе последнее время, Вы понимаете, что Вам дано [Root.Liege.GetHersHis] благословение принять меры - [Root.Liege.Regent.GetTitledName] несомненно получит своё! Собирайте верных людей! Стране нужен новый регент!;x
EVTOPTA61124;Только я по праву могу быть регентом.;x
EVTOPTB61124;Да кто угодно лучше, чем [Root.Liege.Regent.GetFirstName]!;x
EVTTOOLTIP61125;Вы станете следующим регентом.;x
EVTTOOLTIP61126;Придворные сами выберут регента.;x
EVTDESC61125;Нам удалось! [Root.Liege.Regent.GetFirstName] скрывается в одной из башен, словно крыса загнанная в угол! Те не многие стражники, которые были верны [Root.Liege.Regent.GetHerHim] бежали или были убиты.;x
EVTOPTA61125;В темницу [Root.Liege.Regent.GetHersHis]!;x
