#CODE;RUSSIAN;x
city_barony;Город;x
temple_kingdom_of_catholic;Теократия;x
temple_kingdom_of_orthodox;Патриаршество;x
temple_kingdom_of_muslim;Халифат;x
temple_kingdom_of_pagan_group;Теократия;x
temple_duchy_of_christian;Княжество-архиепископство;x
temple_duchy_of_muslim;Эмират;x
temple_duchy_of_pagan_group;Теократия;x
temple_county_of_christian;Княжество-епископство;x
temple_county_of_muslim;Шейхство;x
temple_county_of_pagan_group;Теократия;x
temple_barony_of_christian;Епископство;x
temple_barony_of_muslim;Мечеть;x
temple_barony_of_pagan_group;Храм;x
count_arabic_female;Мукта;x #Шайхан;x
empire_altaic;Каганат;x
kingdom_altaic;Ханство;x
barony_arabic;Каср;x #Вилайя;x
county_arabic;Вилайя;x #Шейхство;x
duchy_arabic;Эмират;x
kingdom_arabic;Маликство;x #Султанат;x
barony_turkish;Тимар;x
county_turkish;Бейлик;x
duchy_turkish;Бейлербейство;x
kingdom_turkish;Султанат;x
barony_mongol;Аймак;x
county_mongol;Даруга;x
duchy_mongol;Тумэн;x
count_west_african;Фарин;x
count_female_west_african;Фарина;x
duke_west_african;Фарбас;x
duke_female_west_african;Фарба;x
king_west_african;Султан;x
PRETENDER_TO;Претендент и правопреемник на титул $TITLE$;x
one_celibate;Удовольствия в загробной жизни: Безбрачие;x
one_hedonist;Удовольствия при жизни: Гедонизм;x
opinion_adopted_foreign_ways;Принял[___] обычаи чужаков;x #[From.GetEndA]`
opinion_nomuslim;Кяфир;x
opinion_brother_muslim;Мой брат;x
opinion_half_brother_muslim;Мой брат;x #сводный
imam_appreciates;Утверждение имамов;x
pious_imams;Любящие деньги имамы;x
unfunny_imam;Пренебрегший богохульством;x
NOT_ALLOWED_PLAY_LOWBORN;Запрещено играть персонажем §Yнизкого рода§!;x
NOT_ALLOWED_PLAY_LOWBORN_MP;§Y$PLAYER$§! не может играть персонажем §Yнизкого рода§!;x
light_foot_leader;Командир пехоты;x
light_foot_leader_desc;Эт[_от] [__персонаж] оказа[_лся_] способным командиром пехоты.;x
heavy_infantry_leader;Командир тяжёлой пехоты;x
heavy_infantry_leader_desc;Эт[_от] [__персонаж] имеет навыки в командовании тяжёлой пехотой.;x
cavalry_leader;Командир конницы;x
cavalry_leader_desc;Эт[_от] [__персонаж] превосходно ведёт воинов в бой верхом на коне.;x
inspiring_leader;Вдохновляющ[_ий] на победу;x #GetAyaIy_TT_ий
inspiring_leader_desc;Эт[_от] [__персонаж] знает, как проникнуть прямо в сердца и умы воинов на поле боя, и не только мечом.;x
trickster;Непредсказуемый командир;x
trickster_desc;Эт[_от] [__персонаж] умеет вводить врага в заблуждение, и часто проводит отвлекающую атаку с одной стороны только для того, чтобы внезапно атаковать с другой. На поле боя он[_] полностью непредсказуем[_].;x
organizer;Организатор;x #GetEndSha_TT
organizer_desc;Эт[_от] [__персонаж] является умелым организатором в вопросах логистики и решения проблем перемещения большого количества людей из одной точки в другую.;x
defensive_leader;Командир обороны;x
defensive_leader_desc;Эт[_от] [__персонаж] имеет репутацию непреклонного защитника, стоящего, как каменная стена, бок о бок с воинами, независимо от того, какие силы бросает на них противник.;x
flanker;Изворотливый командир;x
flanker_desc;Это[_му] [__персонажу] удаются атаки с флангов, когда он[_] наносит удар в наиболее уязвимые места вражеского войска.;x
aggressive_leader;Агрессивный командир;x
aggressive_leader_desc;Эт[_от] [__персонаж] не избегает битвы, и не проявит милосердие к врагам, которые пытаются отступить с поля боя.;x
EVTDESC6071;О, [Root.Religion.GetRandomGodName], наконец-то кашель исчез! Я всё ещё чувствую слабость, но боль в груди и одышка исчезли.;x
EVTOPTD76041;Ваш отец согрешил, когда зачал Вас;x
EVTOPTB61146;Да поможет нам [Root.Religion.GetRandomGodNameCap], когда [Root.Liege.GetLadLass] получит трон...;x
EVTOPTB61226;Такой человек не должен остаться в живых!;x
EVTOPTB61223;Это бессмысленно… Я не стану участвовать в этом безумии!;x
EVTDESC7509;Я полагаю, это была неудачная шутка, [Root.PrimaryTitle.GetFOA]. Я не отрекусь от того, что по праву принадлежит мне, и не важно кто этого требует!\nПодпись:\n [From.GetTitledName];x
EVTOPTB3636;Вилы с навозом!;x
EVTTOOLTIP3638;[Root.GetTitledFirstName] выбирает оружие для дуэли: вилы с навозом;x
EVTDESC3638;Я не могу поверить своим ушам, [From.GetTitledFirstName] через секунданта сообщает мне, какое оружие мы будем использовать в поединке: вилы с навозом!;x
EVTOPTB3638;Я не притронусь к навозу!;x
EVTDESC3639;Меня не удивляет, что [From.GetTitledFirstName] велит принести на дуэль меч. Было бы плохо сражаться кувалдой, или, прости [Root.GetTrueReligionHighGodVOC], чем-то более отвратительным.;x
EVTNAME60100;Mонголы разграбили Киев!;x
EVTDESC60100;Монгольская орда хлынула через Золотые ворота Киева и разграбила некогда великий центр торговли. Город лежит в тлеющих руинах и Днепр сейчас красный от крови его бывших жителей.;x
EVTOPTA60100;Возможно, все эти истории - правда...;x
EVTNAME60101;Mонголы разграбили Новгород!;x
EVTDESC60101;Новгород был захвачен татарской ордой, и сейчас сам город и его население страдают безмерно. Собор Святой Софии охвачен пламенем, так как воины степи взяли всё, что могли унести, а остальное предали огню.;x
EVTOPTA60101;Возможно, они уже удовлетворили свою жажду крови.;x
EVTNAME60102;Mонголы разграбили Краков!;x
EVTDESC60102;Монголы продолжают двигаться через Вислу в Польшу. Краков в настоящее время пал перед захватчиками, и говорят, что ночью пламя горящего города можно было видеть за много лье отсюда.;x
EVTOPTA60102;Их нужно остановить!;x
EVTNAME60103;Mонголы разграбили Ахен!;x
EVTDESC60103;Даже Ахен, бывшая резиденция Карла Великого, пал под натиском монгольского нашествия. Его дух безусловно оплакивает те злодеяния, которые сейчас творятся в стенах города.;x
EVTOPTA60103;Варвары!;x
EVTNAME60104;Mонголы разграбили Париж!;x
EVTDESC60104;Словно рой саранчи, неумолимые монголы обрушились на Париж и разграбили город. Еще недостроенный собор Нотр-Дам уже охвачен огнём, и освещаемые пламенем горящего города, монгольские воины могут продолжать грабежи и убийства среди ночи.;x
EVTOPTA60104;Похоже не будет поблажек от этих проклятых татар.;x
EVTNAME60105;Mонголы разграбили Лондон!;x
EVTDESC60105;Даже море не стало достаточной преградой, чтобы остановить наступление монголов. Лондон пал под натиском их авангарда и город сейчас - место бойни в масштабе непревзойдённом со времен королевы Боудикки и её восстания.;x
EVTOPTA60105;Боже, спаси нас.;x
EVTNAME60106;Mонголы разграбили Рим!;x
EVTDESC60106;Снова Рим корчиться в агонии в жестоких руках восточных варваров. Монголы разрушили стену Аврелиана, и их лошади сейчас пасутся на поле Большого цирка, в то время, как юрты возводятся на холме Палатин. Как и ожидалось, захватчики не пощадили римлян, которые не успели покинуть город.;x
EVTOPTA60106;Это Конец света?;x
EVTNAME60107;Mонголы разграбили Венецию!;x
EVTDESC60107;Каналы Венеции были завалены разбухшими в воде трупами, когда город разграбили бешеные монголы. Тем немногим, кому посчастливилось избежать бойни, утверждают, что тела были сложены так плотно в Венецианской лагуне, что монголы могли ездить по ним на материк и обратно.;x
EVTOPTA60107;Этого не может быть!;x
EVTNAME60108;Mонголы разграбили Константинополь!;x
EVTDESC60108;Феодосиевых стен оказалось не достаточно, чтобы оградить Константинополь от богомерзкого прикосновения татарского нашествия. Столица великой империи была разграблена, её жители убиты или порабощены, Софийский собор осквернен и Большой императорский дворец предан огню.;x
EVTOPTA60108;Пощадит Бог их души.;x
EVTNAME60109;Mонголы разграбили Лиссабон!;x
EVTDESC60109;Монголы в своих завоеваниях забрались так далеко на запад, что достигли Лиссабона. Пока город горит, подожжённый их факелами, степные воины достигают голубых просторов Атлантики. Кто знает куда они отправятся дальше.;x
EVTOPTA60109;От них нигде нет спасения?;x
EVTNAME60110;Mонголы разграбили Смоленск!;x
EVTDESC60110;Смоленск был поглощен монгольской ордой на пути неустанного продвижение на запад. Когда огромное войско, наконец, отправилось дальше, мало, что осталось от города, лишь пепел и обугленные руины, и те немногие жители, которым посчастливилось ускользнуть от внимания неистовых всадников.;x
EVTOPTA60110;Такая кровожадность не останется безнаказанной.;x
EVTNAME60111;Mонголы разграбили Прагу!;x
EVTDESC60111;Прага стала настоящим маяком света в тёмном мире, когда монгольские варвары продвигались от дома к дому и поджигали всё, что ещё не успели разграбить. Поток беженцев распространил ужасные рассказы о жестокости кровожадных татарских всадников в любом уголке Европы.;x
EVTOPTA60111;Их что совсем не интересует культура?;x
EVTNAME60112;Mонголы разграбили Вену!;x
EVTDESC60112;Вена, город на реке Дунай, приобретавший всё большее значение и важность, стал очередной жертвой монгольских орд, которые продолжают разрушать Европу. Всё, что они оставляют позади себя - дымящиеся руины и усыпанные стрелами трупы.;x
EVTOPTA60112;Придёт время расплаты.;x
EVTNAME60113;Mонголы разграбили Эстергом!;x
EVTDESC60113;Монголы перешли через Карпаты и разошлись веером по Большой венгерской равнине. Сейчас город Эстергом стал местом кровавых и беспорядочных убийств. Горожан, которые пытаются бежать, вырезают быстрые всадники, пока тёмный дым поднимается в небо над городом.;x
EVTOPTA60113;Может это последний город завоеванный ими?;x
EVTNAME60114;Mонголы разграбили Афины!;x
EVTDESC60114;Древний город Афины пал перед монголами, и теперь они бесчинствуют за его стенами. Великие сооружения и предметы, датируемые временем начала западной цивилизации, будут навсегда потеряны после осквернения, что, безусловно, ощутится будущими поколениями.;x
EVTOPTA60114;На этот раз они зашли слишком далеко!;x
EVTNAME60115;Mонголы разграбили Белград!;x
EVTDESC60115; "Белый город" превратился в красный, после того, как монгольские захватчики проникли в него и вырезали всех жителей без исключения. После нескольких дней резни и грабежей, запах смерти и гниющей плоти стал настолько невыносимым, что они перенесли свой лагерь от выжженных руин города против ветра.;x
EVTOPTA60115;Они уничтожат всех нас!;x
opinion_refused_abdicate_title;Не желает отречься от титула;x
plot_gain_indie_title_title;Изготовить претензию на: "[This.GetFullBaseName]";x
plot_gain_indie_title_desc;Заручиться поддержкой вассалов правителя [This.Holder.GetTitledName] в попытке сфабриковать претензии на титул области "[This.GetFullBaseName]". Даст Бог и Вы сможете когда-нибудь стать их новым сюзереном.;x
plot_gain_indie_title_decision_100;[Root.GetPlot];x
plot_gain_indie_title_decision_100_desc;Приведите заговор в исполнение, пытаясь сфабриковать претензии на область "[Root.PlotTargetTitle.GetFullBaseName]".;x
plot_gain_indie_title_decision_75;[Root.GetPlot];x
plot_gain_indie_title_decision_75_desc;Приведите заговор в исполнение, пытаясь сфабриковать претензии на область "[Root.PlotTargetTitle.GetFullBaseName]".;x
plot_gain_liege_title_title;Изготовить претензию на: "[This.GetFullBaseName]";x
plot_gain_liege_title_desc;Заручиться поддержкой вассалов правителя [This.Holder.GetTitledName] в попытке сфабриковать претензии на титул области "[This.GetFullBaseName]". Даст Бог и Вы сможете когда-нибудь стать их новым сюзереном.;x
plot_gain_liege_title_decision_100;[Root.GetPlot];x
plot_gain_liege_title_decision_100_desc;Приведите заговор в исполнение, пытаясь сфабриковать претензии на область "[Root.PlotTargetTitle.GetFullBaseName]".;x
plot_gain_liege_title_decision_75;[Root.GetPlot];x
plot_gain_liege_title_decision_75_desc;Приведите заговор в исполнение, пытаясь сфабриковать претензии на область "[Root.PlotTargetTitle.GetFullBaseName]".;x
plot_gain_fellow_vassal_title_title;Изготовить претензию на: "[This.GetFullBaseName]";x
plot_gain_fellow_vassal_title_desc;Заручиться поддержкой вассалов правителя [This.Holder.Liege.GetTitledName] в попытке сфабриковать претензии на титул области "[This.GetFullBaseName]". Даст Бог и Вы сможете когда-нибудь по праву заполучить титул, которым обладает [This.Holder.GetTitledFirstName].;x
plot_gain_fellow_vassal_title_decision_100;[Root.GetPlot];x
plot_gain_fellow_vassal_title_decision_100_desc;Приведите заговор в исполнение, пытаясь сфабриковать претензии на область "[Root.PlotTargetTitle.GetFullBaseName]".;x
plot_gain_fellow_vassal_title_decision_75;[Root.GetPlot];x
plot_gain_fellow_vassal_title_decision_75_desc;Приведите заговор в исполнение, пытаясь сфабриковать претензии на область "[Root.PlotTargetTitle.GetFullBaseName]".;x
EVTTOOLTIP7600;успешное изготовление претензий.;x
EVTTOOLTIP7601;провал в изготовлении претензий.;x
EVTDESC7600;С помощью Ваших сообщников по заговору, Вам удалось изготовить претензии на [Root.PlotTargetTitle.GetFullBaseName].;x
EVTOPTA7600;Превосходно.;x
EVTDESC7601;Мало того, что Вы не смогли изготовить претензии на [Root.PlotTargetTitle.GetFullBaseName], но и Ваши действия были обнаружены. [Root.PlotTarget.GetTitledFirstName] будет не в восторге...;x
EVTOPTA7601;Этот вопрос нуждается в разъяснении...;x
ca_culture_group_north_germanic_1;Плац хускарлов;x
ca_culture_group_north_germanic_2;Плац хускарлов;x
ca_culture_group_north_germanic_3;Плац хускарлов;x
ca_culture_group_north_germanic_4;Плац хускарлов;x
ca_culture_hungarian_1;Хусарский плац;x
ca_culture_hungarian_2;Хусарский плац;x
ca_culture_hungarian_3;Хусарский плац;x
ca_culture_hungarian_4;Хусарский плац;x
ca_culture_group_arabic_1;Верблюжий манеж;x
ca_culture_group_arabic_2;Верблюжий манеж;x
ca_culture_group_arabic_3;Верблюжий манеж;x
ca_culture_group_arabic_4;Верблюжий манеж;x
ca_culture_group_byzantine_1;Лагерь [_византий]ской конницы;x
ca_culture_group_byzantine_2;Лагерь [_византий]ской конницы;x
ca_culture_group_byzantine_3;Лагерь [_византий]ской конницы;x
ca_culture_group_byzantine_4;Лагерь [_византий]ской конницы;x
ca_culture_irish_1;Плац галлогласов;x
ca_culture_irish_2;Плац галлогласов;x
ca_culture_irish_3;Плац галлогласов;x
ca_culture_irish_4;Плац галлогласов;x
ca_culture_group_south_slavic_1;Гусарский плац;x
ca_culture_group_south_slavic_2;Гусарский плац;x
ca_culture_group_south_slavic_3;Гусарский плац;x
ca_culture_group_south_slavic_4;Гусарский плац;x
ca_culture_dutch_1;Плац ополченцев с годендагами;x
ca_culture_dutch_2;Плац ополченцев с годендагами;x
ca_culture_dutch_3;Плац ополченцев с годендагами;x
ca_culture_dutch_4;Плац ополченцев с годендагами;x
d_sunni;Суннитский халифат;x
d_sunni_adj;Халифат;x
d_shiite;Шиитский халифат;x
d_shiite_adj;Халифат;x
k_dacia;Валахия;x
k_dacia_adj;Валаш;x
b_sijilmasa;Сиджильмаса;x
b_merzouga;Мерзуга;x
b_tanamouste;Танамусте;x
b_ertoud;Эрфуд;x
b_merzane;Мерзане;x
b_hannabou;Ханнабу;x
b_tadaout;Тадут;x
b_tisserdmine;Тиссердмайн;x
k_mali;Мали;x
e_mali;Мали;x
d_armenia_minor_adj_armenian;Армян;x
e_abyssinia;Абиссиния;x
e_abyssinia_adj;Абиссин;x
d_timbuktu;Тимбукту;x
b_timbuktu;Тимбукту;x
b_alafia;Алафия;x
b_salam;Салам;x
b_lafia;Лафия;x
b_ber;Бер;x
b_boureminaly;Бурем-Инали;x
b_toya;Тоя;x
b_aglal;Аглал;x
b_oualata;Уалата;x
b_tiguiguil;Тигигил;x
b_neiguiat;Негият;x
b_konou;Кану;x
b_birnsara;Бир Нсара;x
b_tizert;Тизерт;x
b_tarhalet;Тархалет;x
b_fassekra;Фассекра;x
b_araouane;Арауан;x
b_tessalit;Тессалит;x
b_aguelhok;Агелк;x
b_abalessa;Абалесса;x
b_tinzaouten;Тензаутан;x
b_guezzam;Гуеззам;x
b_tamanrasset;Таманрассет;x
b_tazrouk;Тазрук;x
b_taghaza;Тегаза;x
b_kerzaz;Керза;x
b_metarta;Метарта;x
b_reggane;Регган;x
b_adrar;Адрар;x
b_aougrout;Агрут;x
b_charouine;Шаруин;x
b_alouarta;Эль-Уарта;x
d_ghana;Гана;x
b_el_ghaba;Эль-Габа;x
b_koumbi_saleh;Кумби-Салех;x
b_silla;Силла;x
b_singhanah;Сингана;x
b_samakanda;Самаканда;x
b_ras_elma;Рас-эль-Ма;x
b_tirka;Тирка;x
b_kughah;Куга;x
b_aoudaghost;Аудагост;x
b_tichitt;Тишит;x
b_moudjeria;Муджерия;x
b_ksarelbarka;Ксар-эль-Барка;x
b_ouadane;Уадан;x
b_wadan;Вадан;x
b_azuggi;Азугги;x
b_ksaralkiali;Ксар-эль-Киали;x
b_idjil;Иджил;x
b_zouerat;Зуэрат;x
b_tazadit;Тазидит;x
b_rouessa;Руэсса;x
b_fderick;Фдерик;x
#d_mali;Мали;x
b_boure;Буре;x
b_niani;Ниани;x
b_bamako;Бамако;x
b_safo;Сафо;x
b_baguineda;Багинеда;x
b_dialakoro;Диалакоро;x
b_bougouni;Бугуни;x
b_soussa;Сусса;x
b_bambuk;Бамбук;x
b_kiffa;Киффа;x
b_kankossa;Канкосса;x
b_boumdeid;Бумдейд;x
b_guerou;Геру;x
b_aftout;Афтут;x
b_djenne;Дженне;x
#b_macina;Масина;x
b_fakala;Факала;x
b_kewa;Кева;x
b_ouroali;Уро Али;x
b_pondori;Пондори;x
b_femaye;Фемайе;x
b_derary;Дерари;x
d_songhay;Сонгай;x
b_gao;Гао;x
b_sarnah;Сарна;x
b_gaosaney;Гао-Саней;x
b_bourem;Бурем;x
b_ansongo;Ансонго;x
b_menaka;Менака;x
b_gabero;Габеро;x
b_anchawadi;Аншвади;x
b_tadmekka;Тадмекка;x
b_agades;Агадес;x
b_takedda;Такедда;x
b_essako;Эссако;x
b_kidal;Кидаль;x
c_gurma;Гурма;x
c_gurma_adj;Гурман[];x
b_gurma;Гурма;x
b_zorgho;Зорго;x
b_hounde;Унде;x
c_zarma;Зарма;x
b_bura;Бура;x
b_ouallam;Уаллам;x
b_tera;Тера;x
d_susa;Суза;x
d_susa_adj;Суз[];x
d_latium;Лаций;x
d_latium_adj;Лаций[];x
b_foligno;Фолиньо;x
b_avezzano;Авеццано;x
b_pescara;Пескара;x
b_teramo;Терамо;x
b_atri;Атри;x
b_aprutium_penne;Пенне;x
b_ciconia;Чикония;x
b_paganica;Паганика;x
ANY_POT_TRIBAL_COUNTY_STARTS;Любое потенциальное племенное графство;x
ALL_POT_TRIBAL_COUNTY_STARTS;Все потенциальные племенные графства;x
ANY_TRAIT_HOLDER_STARTS;Любой персонаж с чертой;x
REVOKE_TITLE_INTERACTION_2F;Наша Имперская администрация позволяет отзывать титулы графов без возражения со стороны аристократии.;x
DISTANCE_LESS_THAN;Расстояние меньше, чем ;x
DISTANCE_AT_LEAST;Расстояние не менее, чем ;x
RANDOM_ROLL_LESS_THAN;Кубик меньше, чем ;x
RANDOM_ROLL_AT_LEAST;Кубик не менее, чем ;x
EVTOPTD37055;[From.Spouse.GetFirstName] ещё Ваш[From.Spouse.GetEndA] [From.Spouse.GetHusbandWife], помните?;x
opinion_sadaqah;Дал[___] садаку;x #[From.GetEndA]`
reckless_charge_tactic;Безрассудная атака;x
timid_advance_tactic;Осторожное наступление;x
confused_orders_tactic;Путанные приказы;x
hesitant_commander_tactic;Неуверенное командование;x
charging_own_skirmishers_tactic;Атака через ряды своих лучников;x
inspired_defense_tactic;Самоотверженная защита;x
heroic_countercharge_tactic;Героическая контратака;x
clever_ambush_tactic;Мастерские засады;x
religious_fervour_tactic;Религиозный пыл;x
retreat_and_ambush_tactic;Отступление и засады;x
berserker_charge_tactic;Натиск Берсерков;x
schiltron_formation_tactic;Построение Шилтрон;x
pike_column_advance_tactic;Наступление колонной пик;x
massive_longbow_volley_tactic;Массированный обстрел из длинных луков;x
couched_lance_charge_tactic;Атака копейщиками;x
desert_ambush_tactic;Пустынная засада;x
embolon_charge_formation_tactic;Построение клином;x
muslim_hedonist;Дегустация запрещённого вина;x
muslim_poet;Создание более поэтичного мира;x
DECADENCE_MOD;Упадок;x
CURRENT_DECADENCE;Текущий;x
EFFECTS;Эффект;x
DEMESNE_INCOME;Доход с владения;x
MONTHLY_COMBAT_DEC_CHANGE;Ожидаемое изменение битвы в этом месяце;x
BATTLES;Сражения;x
MONTHLY_UNLANDED;§YОжидаемое изменение из-за безземельных сыновей:§!;x
DYNASTIC_DECADENCE;§YУпадок династии§!;x
JOBLESS_SON; ($NUM_SONS$ безземельный сын);x
JOBLESS_SONS; ($NUM_SONS$ безземельных сыновей);x
REL_FIRSTWIFE;первая жена;x
MUSLIM_TAX_PENALTY;Штраф от Джизья: ;x
JIZYA_BONUS;Бонус от Джизья: ;x
claim_all_desc;§Y$CLAIMANT$§! имеет несколько сильных претензий (слабые не учитываются) на титулы, которыми владеет §Y$TARGET$§! Это повод для войны;x
alert_can_press_weak_claims_instant;§Y$NUM$ слабых претензий могут быть реализованы§!;x
alert_can_press_weak_claims_delayed;Следующие слабые претензии могут быть реализованы:\n$LIST$;x
MORALE_DEMESNE_TROOPS;Боевой дух личных войск;x
HAS_LOWER_DECADENCE_THAN;Имеет упадок меньше, чем ;x
HAS_HIGHER_DECADENCE_THAN;Имеет упадок не менее ;x
DECADENCE_EFFECT;$DIRECTION$ $VALUE$ упадок.\n;x
DESTROY;Уничтожить;x
TITLE_DESTROYED_SETUP;Уничтожить титул;x
TITLE_DESTROYED_LOG;§Y$DESTROYER$§! уничтожил[From.GetEndA] титул "§Y$TITLE$§!".;x
CHAR_REL_DIVORCED_SETUP;Предоставленный развод;x
CHAR_REL_DIVORCED_LETTER;$SPOUSE$, наш брак более нам не нужен. Поэтому §Y$REL_HEAD$§! любезно предоставляет нам развод.\n\n$ACTOR$;x
CHAR_REL_DIVORCED_LOG;§Y$REL_HEAD$§! разрешил[From.GetEndA], чтобы §Y$ACTOR$§! и §Y$VICTIM$§! развелись.;x
CHAR_DIVORCED_SETUP;Устроить развод.;x
