#CODE;RUSSIAN;x
alt_culgroup_sadj_panda_group;[panda_group.GetGroupName];x
alt_culgroup_sadj_horse_group;[horse_group.GetGroupName];x
alt_culgroup_sadj_cat_group;[cat_group.GetGroupName];x
alt_culgroup_sadj_bear_group;[bear_group.GetGroupName];x
alt_culgroup_sadj_hedgehog_group;[hedgehog_group.GetGroupName];x
alt_culgroup_sadj_duck_group;[duck_group.GetGroupName];x
alt_culgroup_sadj_dog_group;[dog_group.GetGroupName];x
alt_culgroup_sadj_elephant_group;[elephant_group.GetGroupName];x
alt_culgroup_sadj_dragon_group;[dragon_group.GetGroupName];x
alt_culgroup_sadj_north_germanic;[north_germanic.GetGroupName];x
alt_culgroup_sadj_central_germanic;[central_germanic.GetGroupName];x
alt_culgroup_sadj_west_germanic;[west_germanic.GetGroupName];x
alt_culgroup_sadj_latin;[latin.GetGroupName];x
alt_culgroup_sadj_iberian;[iberian.GetGroupName];x
alt_culgroup_sadj_byzantine;[byzantine.GetGroupName];x
alt_culgroup_sadj_celtic;[celtic.GetGroupName];x
alt_culgroup_sadj_finno_ugric;[finno_ugric.GetGroupName];x
alt_culgroup_sadj_baltic;[baltic.GetGroupName];x
alt_culgroup_sadj_altaic;[altaic.GetGroupName];x
alt_culgroup_sadj_arabic;[arabic.GetGroupName];x
alt_culgroup_sadj_east_slavic;[east_slavic.GetGroupName];x
alt_culgroup_sadj_west_slavic;[west_slavic.GetGroupName];x
alt_culgroup_sadj_south_slavic;[south_slavic.GetGroupName];x
alt_culgroup_sadj_magyar;[magyar.GetGroupName];x
alt_culgroup_sadj_iranian;[iranian.GetGroupName];x
alt_culgroup_sadj_east_african;[east_african.GetGroupName];x
alt_culgroup_sadj_central_african;[central_african.GetGroupName];x
alt_culgroup_sadj_west_african;[west_african.GetGroupName];x
alt_culgroup_sadj_mesoamerican;[mesoamerican.GetGroupName];x
alt_culgroup_sadj_israelite;[israelite.GetGroupName];x
alt_culgroup_sadj_indo_aryan_group;[indo_aryan_group.GetGroupName];x
alt_culgroup_sadj_dravidian_group;[dravidian_group.GetGroupName];x
alt_culgroup_sadj_tibetan_group;[tibetan_group.GetGroupName];x
alt_culgroup_sadj_chinese_group;[chinese_group.GetGroupName];x
cgplu_panda_group;панды;x
cgplu_horse_group;лошади;x
cgplu_cat_group;кошки;x
cgplu_bear_group;медведи;x
cgplu_hedgehog_group;ежи;x
cgplu_duck_group;утки;x
cgplu_dog_group;собаки;x
cgplu_elephant_group;слоны;x
cgplu_dragon_group;драконы;x
cgplu_north_germanic;северные германцы;x
cgplu_central_germanic;центральные германцы;x
cgplu_west_germanic;западные германцы;x
cgplu_latin;латиняне;x
cgplu_iberian;иберийцы;x
cgplu_byzantine;византийцы;x
cgplu_celtic;кельты;x
cgplu_finno_ugric;финно-угры;x
cgplu_baltic;балты;x
cgplu_altaic;алтайцы;x
cgplu_arabic;арабы;x
cgplu_east_slavic;восточные славяне;x
cgplu_west_slavic;западный славяне;x
cgplu_south_slavic;южные славяне;x
cgplu_magyar;мадьяры;x
cgplu_iranian;иранцы;x
cgplu_east_african;восточные африканцы;x
cgplu_central_african;центральные африканцы;x
cgplu_west_african;западные африканцы;x
cgplu_mesoamerican;мезоамериканцы;x
cgplu_israelite;евреи;x
cgplu_indo_aryan_group;индоарийцы;x
cgplu_dravidian_group;дравидийцы;x
cgplu_tibetan_group;тибето-бирманцы;x
cgplu_chinese_group;китайцы;x
cgplu_panda_groupGEN;панд;x
cgplu_horse_groupGEN;лошадей;x
cgplu_cat_groupGEN;кошек;x
cgplu_bear_groupGEN;медведей;x
cgplu_hedgehog_groupGEN;ежей;x
cgplu_duck_groupGEN;уток;x
cgplu_dog_groupGEN;собак;x
cgplu_elephant_groupGEN;слонов;x
cgplu_dragon_groupGEN;драконов;x
cgplu_north_germanicGEN;северных германцев;x
cgplu_central_germanicGEN;центральных германцев;x
cgplu_west_germanicGEN;западных германцев;x
cgplu_latinGEN;латинян;x
cgplu_iberianGEN;иберийцев;x
cgplu_byzantineGEN;византийцев;x
cgplu_celticGEN;кельтов;x
cgplu_finno_ugricGEN;финно-угров;x
cgplu_balticGEN;балтов;x
cgplu_altaicGEN;алтайцев;x
cgplu_arabicGEN;арабов;x
cgplu_east_slavicGEN;восточных славян;x
cgplu_west_slavicGEN;западных славян;x
cgplu_south_slavicGEN;южных славян;x
cgplu_magyarGEN;мадьяр;x
cgplu_iranianGEN;иранцев;x
cgplu_east_africanGEN;восточных африканцев;x
cgplu_central_africanGEN;центральных африканцев;x
cgplu_west_africanGEN;западных африканцев;x
cgplu_mesoamericanGEN;мезоамериканцев;x
cgplu_israeliteGEN;евреев;x
cgplu_indo_aryan_groupGEN;индоарийцев;x
cgplu_dravidian_groupGEN;дравидийцев;x
cgplu_tibetan_groupGEN;тибето-бирманцев;x
cgplu_chinese_groupGEN;китайцев;x
alt_culgroup_plu_panda_groupGEN;[panda_group.GetGroupName]цев;x
alt_culgroup_plu_horse_groupGEN;[horse_group.GetGroupName]цев;x
alt_culgroup_plu_cat_groupGEN;[cat_group.GetGroupName]цев;x
alt_culgroup_plu_bear_groupGEN;[bear_group.GetGroupName]цев;x
alt_culgroup_plu_hedgehog_groupGEN;[hedgehog_group.GetGroupName]цев;x
alt_culgroup_plu_duck_groupGEN;[duck_group.GetGroupName]цев;x
alt_culgroup_plu_dog_groupGEN;[dog_group.GetGroupName]цев;x
alt_culgroup_plu_elephant_groupGEN;[elephant_group.GetGroupName]цев;x
alt_culgroup_plu_dragon_groupGEN;[dragon_group.GetGroupName]цев;x
alt_culgroup_plu_north_germanicGEN;[north_germanic.GetGroupName]цев;x
alt_culgroup_plu_central_germanicGEN;[central_germanic.GetGroupName]цев;x
alt_culgroup_plu_west_germanicGEN;[west_germanic.GetGroupName]цев;x
alt_culgroup_plu_latinGEN;[latin.GetGroupName]цев;x
alt_culgroup_plu_iberianGEN;[iberian.GetGroupName]цев;x
alt_culgroup_plu_byzantineGEN;[byzantine.GetGroupName]цев;x
alt_culgroup_plu_celticGEN;[celtic.GetGroupName]цев;x
alt_culgroup_plu_finno_ugricGEN;[finno_ugric.GetGroupName]цев;x
alt_culgroup_plu_balticGEN;[baltic.GetGroupName]цев;x
alt_culgroup_plu_altaicGEN;[altaic.GetGroupName]цев;x
alt_culgroup_plu_arabicGEN;[arabic.GetGroupName]цев;x
alt_culgroup_plu_east_slavicGEN;[east_slavic.GetGroupName]цев;x
alt_culgroup_plu_west_slavicGEN;[west_slavic.GetGroupName]цев;x
alt_culgroup_plu_south_slavicGEN;[south_slavic.GetGroupName]цев;x
alt_culgroup_plu_magyarGEN;[magyar.GetGroupName]цев;x
alt_culgroup_plu_iranianGEN;[iranian.GetGroupName]цев;x
alt_culgroup_plu_east_africanGEN;[east_african.GetGroupName]цев;x
alt_culgroup_plu_central_africanGEN;[central_african.GetGroupName]цев;x
alt_culgroup_plu_west_africanGEN;[west_african.GetGroupName]цев;x
alt_culgroup_plu_mesoamericanGEN;[mesoamerican.GetGroupName]цев;x
alt_culgroup_plu_israeliteGEN;[israelite.GetGroupName]цев;x
alt_culgroup_plu_indo_aryan_groupGEN;[indo_aryan_group.GetGroupName]цев;x
alt_culgroup_plu_dravidian_groupGEN;[dravidian_group.GetGroupName]цев;x
alt_culgroup_plu_tibetan_groupGEN;[tibetan_group.GetGroupName]цев;x
alt_culgroup_plu_chinese_groupGEN;[chinese_group.GetGroupName]цев;x
cadj_slovieni;Словенск;x
cadj_sardinian;Сардинск;x
cadj_nahuatl;Ацтекск;x
cadj_ursine;Ошкуйск;x
cadj_equine;Лошадинск;x
cadj_feline;Кошкинск;x
cadj_han;Ханьск;x
cadj_jurchen;Чжурчжэньск;x
cadj_tangut;Тангутск;x
cadj_bodpa;Тибетск;x
cadj_nepali;Непальск;x
cadj_assyrian;Ассирийск;x
cadj_sumpa;Сумпанск;x
cadj_zhangzhung;Шангшунгск;x
cadj_saka;Сакск;x
cadj_tocharian;Тохарск;x
cadj_uyghur;Уйгурск;x
cadj_khitan;Киданьск;x
cadj_sogdian;Согдийск;x
cadj_frisian;Фризск;x
cadj_frankish;Французск;x
cadj_old_frankish;Франкск;x
cadj_old_saxon;Саксонск;x
cadj_lombard;Ломбардск;x
cadj_visigothic;Визиготск;x
cadj_somali;Сомалийск;x
cadj_suebi;Свевск;x
cadj_ilmenian;Илмерск;x
cadj_severian;Северск;x
cadj_volhynian;Волынск;x
cadj_pictish;Пиктск;x
cadj_nubian;Нубийск;x
cadj_karluk;Карлукск;x
cadj_kirghiz;Киргизск;x
cadj_khanty;Хантыйск;x
cadj_afghan;Афганск;x
cadj_baloch;Белуджск;x
cadj_bengali;Бенгальск;x
cadj_hindustani;Хиндустанск;x
cadj_sindhi;Синдск;x
cadj_marathi;Маратхск;x
cadj_sinhala;Сингальск;x
cadj_telugu;Телугуйск;x
cadj_kannada;Каннадайск;x
cadj_tamil;Тамильск;x
cadj_gujurati;Гуджаратск;x
cadj_panjabi;Пенджабск;x
cadj_rajput;Раджпутск;x
cadj_oriya;Ориянск;x
cadj_assamese;Ассамск;x
cadj_ashkenazi;Ашкеназск;x
cadj_sephardi;Сефардск;x
cadj_norse;Скандинавск;x
cadj_avar;Аварск;x
cadj_samoyed;Ненецк;x
cadj_mordvin;Мордовск;x
cadj_khazar;Хазарск;x
cadj_bolghar;Булгарск;x
cadj_roman;Римск;x
cadj_maghreb_arabic;Берберск;x
cadj_manden;Манденск;x
cadj_kurdish;Курдск;x
cadj_romanian;Валашск;x
cadj_pommeranian;Поморянск;x
cadj_lappish;Саамск;x
cadj_swedish;Шведск;x
cadj_norwegian;Норвежск;x
cadj_danish;Датск;x
cadj_german;Германск;x
cadj_english;Английск;x
cadj_saxon;Англосаксонск;x
cadj_dutch;Голландск;x
cadj_norman;Норманнск;x
cadj_italian;Итальянск;x
cadj_occitan;Окситанск;x
cadj_basque;Баскск;x
cadj_castillan;Кастильск;x
cadj_catalan;Каталонск;x
cadj_portuguese;Португальск;x
cadj_armenian;Армянск;x
cadj_greek;Греческ;x
cadj_alan;Аланск;x
cadj_georgian;Грузинск;x
cadj_irish;Ирландск;x
cadj_scottish;Шотландск;x
cadj_welsh;Валлийск;x
cadj_breton;Бретонск;x
cadj_finnish;Финск;x
cadj_ugricbaltic;Эстонск;x
cadj_komi;Коми-зырянск;x
cadj_lettigallish;Латгальск;x
cadj_lithuanian;Литовск;x
cadj_prussian;Прусск;x
cadj_turkish;Тюркск;x
cadj_mongol;Монгольск;x
cadj_cuman;Половецк;x
cadj_pecheneg;Печенежск;x
cadj_bedouin_arabic;Бедуинск;x
cadj_levantine_arabic;Левантийск;x
cadj_egyptian_arabic;Египетск;x
cadj_andalusian_arabic;Андалусск;x
cadj_russian;Русск;x
cadj_bohemian;Чешск;x
cadj_polish;Польск;x
cadj_croatian;Хорватск;x
cadj_serbian;Сербск;x
cadj_bulgarian;Болгарск;x
cadj_hungarian;Венгерск;x
cadj_persian;Персидск;x
cadj_ethiopian;Эфиопск;x
cadj_dalmatian;Далматск;x
cadj_outremer;Утремерск;x
cadj_arberian;Арберийск;x
cadj_bosnian;Боснийск;x
cadj_coptic;Коптск;x
cadj_crimean_gothic;Готск;x
cadj_meshchera;Мещёрск;x
cadj_carantanian;Хорутанск;x
cadj_daju;Дагск;x
cadj_kanuri;Канурск;x
cadj_hausa;Хаусск;x
cadj_zaghawa;Загавск;x
cadj_soninke;Сонинкск;x
cadj_songhay;Сонгайск;x
cadj_hedgehog_culture;Ежовск;x
cadj_duck_culture;Утинск;x
cadj_dog_culture;Собакск;x
cadj_elephant_culture;Слоновск;x
cadj_dragon_culture;Драконск;x
cadj_red_panda;Пандск;x
cadjs_slovieni;Словен;x
cadjs_sardinian;Сардин;x
cadjs_nahuatl;Ацтек;x
cadjs_ursine;Ошкуй;x
cadjs_equine;Лошадин;x
cadjs_feline;Кошкин;x
cadjs_han;Хань;x
cadjs_jurchen;Чжурчжэнь;x
cadjs_tangut;Тангут;x
cadjs_bodpa;Тибет;x
cadjs_nepali;Непаль;x
cadjs_assyrian;Ассирий;x
cadjs_sumpa;Сумпан;x
cadjs_zhangzhung;Шангшунг;x
cadjs_saka;Сак;x
cadjs_tocharian;Тохар;x
cadjs_uyghur;Уйгур;x
cadjs_khitan;Кидань;x
cadjs_sogdian;Согдий;x
cadjs_frisian;Фриз;x
cadjs_frankish;Француз;x
cadjs_old_frankish;Франк;x
cadjs_old_saxon;Саксон;x
cadjs_lombard;Ломбард;x
cadjs_visigothic;Визигот;x
cadjs_somali;Сомалий;x
cadjs_suebi;Свев;x
cadjs_ilmenian;Илмер;x
cadjs_severian;Север;x
cadjs_volhynian;Волын;x
cadjs_pictish;Пикт;x
cadjs_nubian;Нубий;x
cadjs_karluk;Карлук;x
cadjs_kirghiz;Киргиз;x
cadjs_khanty;Хантый;x
cadjs_afghan;Афган;x
cadjs_baloch;Белудж;x
cadjs_bengali;Бенгаль;x
cadjs_hindustani;Хиндустан;x
cadjs_sindhi;Синд;x
cadjs_marathi;Маратх;x
cadjs_sinhala;Сингаль;x
cadjs_telugu;Телугуй;x
cadjs_kannada;Каннадай;x
cadjs_tamil;Тамиль;x
cadjs_gujurati;Гуджарат;x
cadjs_panjabi;Пенджаб;x
cadjs_rajput;Раджпут;x
cadjs_oriya;Ориян;x
cadjs_assamese;Ассам;x
cadjs_ashkenazi;Ашкеназ;x
cadjs_sephardi;Сефард;x
cadjs_norse;Скандинав;x
cadjs_avar;Авар;x
cadjs_samoyed;Самодий;x
cadjs_mordvin;Мордов;x
cadjs_khazar;Хазар;x
cadjs_bolghar;Булгар;x
cadjs_roman;Рим;x
cadjs_maghreb_arabic;Бербер;x
cadjs_manden;Манден;x
cadjs_kurdish;Курд;x
cadjs_romanian;Валаш;x
cadjs_pommeranian;Поморян;x
cadjs_lappish;Саам;x
cadjs_swedish;Швед;x
cadjs_norwegian;Норвеж;x
cadjs_danish;Дат;x
cadjs_german;Герман;x
cadjs_english;Англий;x
cadjs_saxon;Англосаксон;x
cadjs_dutch;Голланд;x
cadjs_norman;Норманн;x
cadjs_italian;Итальян;x
cadjs_occitan;Окситан;x
cadjs_basque;Баск;x
cadjs_castillan;Кастиль;x
cadjs_catalan;Каталон;x
cadjs_portuguese;Португаль;x
cadjs_armenian;Армян;x
cadjs_greek;Грече;x
cadjs_alan;Алан;x
cadjs_georgian;Грузин;x
cadjs_irish;Ирланд;x
cadjs_scottish;Шотланд;x
cadjs_welsh;Валлий;x
cadjs_breton;Бретон;x
cadjs_finnish;Фин;x
cadjs_ugricbaltic;Эстон;x
cadjs_komi;Коми-зырян;x
cadjs_lettigallish;Латгаль;x
cadjs_lithuanian;Литов;x
cadjs_prussian;Прус;x
cadjs_turkish;Тюрк;x
cadjs_mongol;Монголь;x
cadjs_cuman;Куман;x
cadjs_pecheneg;Печенеж;x
cadjs_bedouin_arabic;Бедуин;x
cadjs_levantine_arabic;Левантий;x
cadjs_egyptian_arabic;Египет;x
cadjs_andalusian_arabic;Андалус;x
cadjs_russian;Рус;x
cadjs_bohemian;Чеш;x
cadjs_polish;Поль;x
cadjs_croatian;Хорват;x
cadjs_serbian;Серб;x
cadjs_bulgarian;Болгар;x
cadjs_hungarian;Венгер;x
cadjs_persian;Персид;x
cadjs_ethiopian;Эфиоп;x
cadjs_dalmatian;Далмат;x
cadjs_outremer;Утремер;x
cadjs_arberian;Арберий;x
cadjs_bosnian;Босний;x
cadjs_coptic;Копт;x
cadjs_crimean_gothic;Гот;x
cadjs_meshchera;Мещёр;x
cadjs_carantanian;Хорутан;x
cadjs_daju;Даг;x
cadjs_kanuri;Канур;x
cadjs_hausa;Хаус;x
cadjs_zaghawa;Загав;x
cadjs_soninke;Сонинк;x
cadjs_songhay;Сонгай;x
cadjs_hedgehog_culture;Ежов;x
cadjs_duck_culture;Утин;x
cadjs_dog_culture;Собак;x
cadjs_elephant_culture;Слонов;x
cadjs_dragon_culture;Дракон;x
cadjs_red_panda;Панд;x
CULTURE_PLU_FALLBACK;[This.Culture.GetName]нцы;x
CULTURE_PLU_FALLBACK_GEN;[This.Culture.GetName]цев;x
plu_slovieni;словены;x
plu_sardinian;сардинцы;x
plu_nahuatl;ацтеки;x
plu_ursine;медведи;x
plu_equine;лошади;x
plu_feline;кошки;x
plu_han;ханьцы;x
plu_jurchen;чжурчжэни;x
plu_tangut;тангуты;x
plu_bodpa;тибетцы;x
plu_nepali;непальцы;x
plu_assyrian;сирийцы;x
plu_sumpa;супи;x
plu_zhangzhung;шангшунгцы;x
plu_saka;саки;x
plu_tocharian;тохары;x
plu_uyghur;уйгуры;x
plu_khitan;кидани;x
plu_sogdian;согдийцы;x
plu_frisian;фризы;x
plu_frankish;французы;x
plu_old_frankish;франки;x
plu_old_saxon;саксы;x
plu_lombard;лангобарды;x
plu_visigothic;вестготы;x
plu_somali;сомалийцы;x
plu_suebi;свевы;x
plu_ilmenian;словене;x
plu_severian;северы;x
plu_volhynian;волыняне;x
plu_pictish;пикты;x
plu_nubian;нубийцы;x
plu_karluk;карлуки;x
plu_kirghiz;киргизы;x
plu_khanty;ханты;x
plu_afghan;афганцы;x
plu_baloch;белуджи;x
plu_bengali;бенгальцы;x
plu_hindustani;хиндустанцы;x
plu_sindhi;синды;x
plu_marathi;маратхи;x
plu_sinhala;сингалы;x
plu_telugu;телугу;x
plu_kannada;каннада;x
plu_tamil;тамилы;x
plu_gujurati;гуджаратцы;x
plu_panjabi;пенджабцы;x
plu_rajput;раджпуты;x
plu_oriya;ория;x
plu_assamese;ассамцы;x
plu_ashkenazi;ашкенази;x
plu_sephardi;сефарды;x
plu_norse;скандинавы;x
plu_avar;авары;x
plu_samoyed;ненецы;x
plu_mordvin;мордвины;x
plu_khazar;хазары;x
plu_bolghar;булгары;x
plu_roman;римляне;x
plu_maghreb_arabic;берберы;x
plu_manden;мандены;x
plu_kurdish;курды;x
plu_romanian;валахи;x
plu_pommeranian;поморяне;x
plu_lappish;саамы;x
plu_swedish;шведы;x
plu_norwegian;норвежцы;x
plu_danish;даны;x
plu_german;германцы;x
plu_english;англичане;x
plu_saxon;англосаксы;x
plu_dutch;голландцы;x
plu_norman;норманны;x
plu_italian;итальянцы;x
plu_occitan;окситанцы;x
plu_basque;баски;x
plu_castillan;кастильцы;x
plu_catalan;каталонцы;x
plu_portuguese;португальцы;x
plu_armenian;армяне;x
plu_greek;греки;x
plu_alan;аланы;x
plu_georgian;грузины;x
plu_irish;ирландцы;x
plu_scottish;шотландцы;x
plu_welsh;валлийцы;x
plu_breton;бретонцы;x
plu_finnish;финны;x
plu_ugricbaltic;эсты;x
plu_komi;коми;x
plu_lettigallish;латгалы;x
plu_lithuanian;литовцы;x
plu_prussian;пруссы;x
plu_turkish;тюрки;x
plu_mongol;монголы;x
plu_cuman;кипчаки;x
plu_pecheneg;печенеги;x
plu_bedouin_arabic;бедуины;x
plu_levantine_arabic;левантийцы;x
plu_egyptian_arabic;египтяне;x
plu_andalusian_arabic;андалузы;x
plu_russian;русы;x
plu_bohemian;чехи;x
plu_polish;поляки;x
plu_croatian;хорваты;x
plu_serbian;сербы;x
plu_bulgarian;болгары;x
plu_hungarian;мадьяры;x
plu_persian;персы;x
plu_ethiopian;эфиопы;x
plu_dalmatian;далматы;x
plu_outremer;утремеры;x
plu_arberian;арберийцы;x
plu_bosnian;боснийцы;x
plu_coptic;копты;x
plu_crimean_gothic;готы;x
plu_meshchera;мещёрцы;x
plu_carantanian;хорутане;x
plu_daju;дагу;x
plu_kanuri;канури;x
plu_hausa;хауса;x
plu_zaghawa;загава;x
plu_soninke;сонинке;x
plu_songhay;сонгайцы;x
plu_hedgehog_culture;ежи;x
plu_duck_culture;утки;x
plu_dog_culture;собаки;x
plu_elephant_culture;слоны;x
plu_dragon_culture;драконы;x
plu_red_panda;панды;x
plu_slovieniGEN;словенов;x
plu_sardinianGEN;сардинцев;x
plu_nahuatlGEN;ацтеков;x
plu_ursineGEN;медведей;x
plu_equineGEN;лошадей;x
plu_felineGEN;кошек;x
plu_hanGEN;ханьцев;x
plu_jurchenGEN;чжурчжэней;x
plu_tangutGEN;тангутов;x
plu_bodpaGEN;тибетцев;x
plu_nepaliGEN;непальцев;x
plu_assyrianGEN;сирийцев;x
plu_sumpaGEN;супи;x
plu_zhangzhungGEN;шангшунгцев;x
plu_sakaGEN;саков;x
plu_tocharianGEN;тохаров;x
plu_uyghurGEN;уйгуров;x
plu_khitanGEN;киданей;x
plu_sogdianGEN;согдийцев;x
plu_frisianGEN;фризов;x
plu_frankishGEN;французов;x
plu_old_frankishGEN;франков;x
plu_old_saxonGEN;саксов;x
plu_lombardGEN;лангобардов;x
plu_visigothicGEN;вестготов;x
plu_somaliGEN;сомалийцев;x
plu_suebiGEN;свевов;x
plu_ilmenianGEN;словен;x
plu_severianGEN;северов;x
plu_volhynianGEN;волынян;x
plu_pictishGEN;пиктов;x
plu_nubianGEN;нубийцев;x
plu_karlukGEN;карлуков;x
plu_kirghizGEN;киргизов;x
plu_khantyGEN;хантов;x
plu_afghanGEN;афганцев;x
plu_balochGEN;белуджи;x
plu_bengaliGEN;бенгальцев;x
plu_hindustaniGEN;хиндустанцев;x
plu_sindhiGEN;синдов;x
plu_marathiGEN;маратхи;x
plu_sinhalaGEN;сингалов;x
plu_teluguGEN;телугу;x
plu_kannadaGEN;каннада;x
plu_tamilGEN;тамилов;x
plu_gujuratiGEN;гуджаратцев;x
plu_panjabiGEN;пенджабцев;x
plu_rajputGEN;раджпутов;x
plu_oriyaGEN;ория;x
plu_assameseGEN;ассамцев;x
plu_ashkenaziGEN;ашкенази;x
plu_sephardiGEN;сефардов;x
plu_norseGEN;скандинавов;x
plu_avarGEN;аваров;x
plu_samoyedGEN;ненцев;x
plu_mordvinGEN;мордвинов;x
plu_khazarGEN;хазар;x
plu_bolgharGEN;булгар;x
plu_romanGEN;римлян;x
plu_maghreb_arabicGEN;берберов;x
plu_mandenGEN;манденов;x
plu_kurdishGEN;курдов;x
plu_romanianGEN;валахов;x
plu_pommeranianGEN;поморян;x
