#CODE;RUSSIAN;x
AIREASON_WE_LIKE_ENEMY_BETTER;Нам слишком нравятся Ваши враги;x
AIREASON_WE_LIKE_YOU_BETTER;Лучше мы будем с Вами, чем с Вашими врагами;x
AIREASON_BASE_RELUCTANCE;Базовое нежелание;x
AIREASON_SMALL_TIER_DIFF;Небольшая разница в статусе;x
AIREASON_NOT_NEIGHBOR;Несоседнее государство;x
AIREASON_INFERTILE;Вряд ли будет иметь детей;x
alert_casus_belli_will_expire_instant;§YИстекает срок повода для войны:§!;x
alert_casus_belli_will_expire_delayed;$LIST$.;x
alert_build_province_improvement_instant;§YВы можете начать строительство в округах:§!;x
alert_build_province_improvement_delayed;$LIST$;x
alert_troops_in_foreign_territory_instant;§YВаши войска находятся на чужой территории!§!;x
alert_troops_in_foreign_territory_delayed;В следующих округах: $LIST$.;x
alert_revoltrisk_in_provinces_instant;§YВозможны восстания!§!;x
alert_revoltrisk_in_provinces_delayed;В следующих округах возможны восстания:\n$LIST$;x
alert_noheir_delayed;Если Ваш правитель умрёт, игра будет окончена!;x
alert_court_not_filled_instant;§YСвободные должности при дворе§!;x
alert_court_not_filled_delayed;Следующие должности не заняты:\n$LIST$\n§Gнажмите, чтобы перейти в меню двора:§!;x
alert_lose_title_on_succ_instant;§YТитул будет потерян при наследовании§!;x
alert_lose_title_on_succ_delayed;Следующие земли(титулы) будут потеряны при наследовании:\n$LIST$;x
alert_should_nominate_heir_instant;§YНазначить наследника§!;x
alert_should_nominate_heir_delayed;Вы должны назначить наследников следующих земельных титулов:\n$LIST$;x
alert_you_can_create_titles_instant;§YМожно создать $NUM$ титул(ов)§!;x
alert_you_can_create_titles_delayed;Можно создать следующие титулы:\n$LIST$;x
alert_you_can_usurp_titles_instant;§YМожно узурпировать $NUM$ титул(ов)§!;x
alert_you_can_usurp_titles_delayed;Следующие титулы можно узурпировать:\n$LIST$;x
alert_ruler_should_marry_instant;§YПравитель не в браке§!;x
alert_ruler_should_marry_delayed;Вам следует вступить в брак\n§GНажмите, чтобы перейти на экран персонажа§!;x
alert_heir_should_marry_instant;§YНаследник не в браке§!;x
alert_heir_should_marry_delayed;$HEIR$ до сих пор не в браке\n§GНажмите, чтобы перейти на экран персонажа§!;x
alert_should_appoint_guardian_instant;§Y$NUM$ детей без наставника§!;x
alert_should_appoint_guardian_delayed;Следующим детям нужен наставник:\n$LIST$;x
alert_adult_sons_notitle_instant;§YБезземельные сыновья§!;x
alert_adult_sons_notitle_delayed;Следующие взрослые сыновья не имеют земельных титулов:\n$LIST$;x
alert_betrothed_should_marry_instant;§YПомолвленные могут пожениться§!;x
alert_betrothed_should_marry_delayed;Помолвленные могут пожениться:\n$LIST$;x
alert_can_imprison_instant;§YСправедливое наказание§!;x
alert_titles_may_pass_from_realm_instant;§YНаследство вассалов§!;x
alert_titles_may_pass_from_realm_delayed;У некоторых вассалов наследники из других государств.\nВ случае смерти, их земельные титулы могут покинуть Вашу страну:\n$LIST$;x
alert_can_call_vassals_to_arms_instant;§YМы можем призвать вассалов нашего бывшего сюзерена§!;x
alert_can_call_vassals_to_arms_delayed;Следующие вассалы могут присоединиться к войне против нашего бывшего сюзерена:\n$LIST$;x
CLICK_TO_ROTATE;§GНажмите, чтобы пройтись по списку§!;x
ALERT_RIGHTCLICK;§GНажмите ПКМ, чтобы отобразить кнопки отмены оповещения§!;x
ALERT_DISMISS;Отключить на этот раз;x
ALERT_DISMISS_ALWAYS;Отключить;x
alert_available_decision_instant;§YДоступны новые решения§!;x
alert_available_decision_delayed;Доступны следующие важные решения:\n$LIST$;x
alert_available_plot_instant;§YДоступны новые заговоры§!;x
alert_available_plot_delayed;Доступны следующие заговоры:\n$LIST$;x
ca_keep_1;Цитадель;x
ca_keep_2;Цитадель;x
ca_keep_3;Цитадель;x
ca_keep_4;Цитадель;x
ca_keep_5;Цитадель;x
ca_keep_6;Цитадель;x
ca_militia_barracks_1;Учебное поле ополчения;x
ca_militia_barracks_2;Учебное поле ополчения;x
ca_militia_barracks_3;Учебное поле ополчения;x
ca_militia_barracks_4;Учебное поле ополчения;x
ca_training_grounds_1;Тренировочный лагерь;x
ca_training_grounds_2;Тренировочный лагерь;x
ca_training_grounds_3;Тренировочный лагерь;x
ca_warrior_cult;Культ воина;x
ca_culture_saxon_english_1;Стрельбище элитных лучников;x
ca_culture_saxon_english_2;Стрельбище элитных лучников;x
ca_culture_saxon_english_3;Стрельбище элитных лучников;x
ca_culture_saxon_english_4;Стрельбище элитных лучников;x
ca_culture_group_baltic_1;Место сбора воинов;x
ca_culture_group_baltic_2;Место сбора воинов;x
ca_culture_group_baltic_3;Место сбора воинов;x
ca_culture_group_baltic_4;Место сбора воинов;x
ca_culture_frank_norman_german_1;[GetGermanic]ское Ристалище;x
ca_culture_frank_norman_german_2;[GetGermanic]ское Ристалище;x
ca_culture_frank_norman_german_3;[GetGermanic]ское Ристалище;x
ca_culture_frank_norman_german_4;[GetGermanic]ское Ристалище;x
ca_culture_group_iberian_1;Тренировочный лагерь кабальеро;x
ca_culture_group_iberian_2;Тренировочный лагерь кабальеро;x
ca_culture_group_iberian_3;Тренировочный лагерь кабальеро;x
ca_culture_group_iberian_4;Тренировочный лагерь кабальеро;x
ca_culture_italian_1;Тренировочный лагерь пикинёров;x
ca_culture_italian_2;Тренировочный лагерь пикинёров;x
ca_culture_italian_3;Тренировочный лагерь пикинёров;x
ca_culture_italian_4;Тренировочный лагерь пикинёров;x
ca_culture_russian_1;Тренировочный лагерь дружины;x
ca_culture_russian_2;Тренировочный лагерь дружины;x
ca_culture_russian_3;Тренировочный лагерь дружины;x
ca_culture_russian_4;Тренировочный лагерь дружины;x
city_barracks;Казармы ополчения;x
city_barracks_2;Увеличенные казармы ополчения;x
city_stable;Конюшни ополчения;x
ct_marketplace_1;Городской рынок;x
ct_marketplace_2;Городская ратуша;x
ct_marketplace_3;Таможня;x
ct_marketplace_4;Суд;x
ct_marketplace_5;Палата мер и весов;x
ct_marketplace_6;Ярмарка;x
tp_monastery_4;Собор;x
tp_monastery_5;Собор;x
tp_monastery_6;Собор;x
GIVEN_GOLD;$NAME$ получает $GOLD$¤;x
CB_NAME_CLAIM;Потребовать: [Title.GetShortBaseName];x
WAR_NAME_CLAIM;$ORDER$[Actor.PrimaryTitle.GetAdjective]ская война за титул и земли области $OTHER_TITLE$;x #$FIRST_ADJ$ск
CB_NAME_SENIORITY_SUCCESSION_LAW;Ввести сеньорат;x
WAR_NAME_SENIORITY_SUCCESSION_LAW;$ORDER$[Recipient.PrimaryTitle.GetAdjective]ская гражданская война за старшинство при наследовании;x
CB_NAME_PRIMOGENITURE_SUCCESSION_LAW;Ввести первородство;x
WAR_NAME_PRIOGENITURE_SUCCESSION_LAW;$ORDER$[Recipient.PrimaryTitle.GetAdjective]ская гражданская война за первородство при наследовании;x
CB_NAME_FEUDAL_ELECTIVE_SUCCESSION_LAW;Ввести феодальные выборы;x
WAR_NAME_FEUDAL_ELECTIVE_SUCCESSION_LAW;$ORDER$[Recipient.PrimaryTitle.GetAdjective]ская гражданская война за выборное наследование;x
CB_NAME_RELIGIOUS;[Title.GetShortBaseName]: Священная война;x
WAR_NAME_RELIGIOUS;$ORDER$[Actor.PrimaryTitle.GetAdjective]ская священная война за область $OTHER_TITLE$;x
CB_NAME_CRUSADE;[Title.GetShortBaseName]: $HOLY_WAR$;x
CB_NAME_EXCOMMUNICATED_RULER;Отлучённый от церкви правитель;x
WAR_NAME_EXCOMMUNICATED_RULER;$ORDER$[Actor.PrimaryTitle.GetShortAdjective]о-[Recipient.PrimaryTitle.GetAdjective]ская война с отлучённым от церкви правителем;x
CB_NAME_INDEPENDENCE;Независимость;x
WAR_NAME_INDEPENDENCE;$ORDER$$FIRST_ADJ$ская война за независимость;x
CB_NAME_OVERTHROWRULER;Свержение правителя;x
WAR_NAME_OVERTHROWRULER;$ORDER$Война против тирании правителя ($DEFENDER$);x
CB_NAME_SUCCESSION;Споры о престолонаследии;x
WAR_NAME_SUCCESSION;$ORDER$[Recipient.PrimaryTitle.GetAdjective]ская война за престолонаследие;x
ON_CB_ADD_DESC;§YКогда мы объявим войну:§W\n;x
ON_CB_SUCCESS_DESC;§YЕсли мы победим в войне:§W\n;x
ON_CB_FAIL_DESC;§YЕсли мы заключим белый мир:§W\n;x
ON_CB_REVERSEDEMAND_DESC;§YЕсли мы потерпим поражение в войне:§W\n;x
ON_CB_ATTACKERDEATH_DESC;§YЕсли лидер атакующего альянса умрёт:§W\n;x
ON_CB_DEFENDERDEATH_DESC;§YЕсли лидер обороняющегося альянса умрёт:§W\n;x
ON_CB_THIRDPARTY_DESC;§YЕсли $CHARACTER$ умрёт:§W\n;x
CB_NAME_CLAIM_ALL;Настаивать на своих претензиях;x
WAR_NAME_CLAIM_LIEGE;$ORDER$Война за титул и земли области $OTHER_TITLE$ (инициатор - $ATTACKER$);x
claim_desc;Этот Casus Belli может использовать §Y$CLAIMANT$§! для подтверждения своих претензий на титул §Y$TITLE$§!;x
claim_on_liege_desc;Этот Casus Belli может использовать §Y$CLAIMANT$§! для подтверждения претензий на титул §Y$TITLE$§!;x
other_claim_on_liege_desc;Этот Casus Belli может использовать §Y$PRESSER$§! для подтверждения претензий на титул §Y$TITLE$§! (претендент - §Y$CLAIMANT$§!);x
invasion_desc;§Y$CLAIMANT$§! имеет право на вторжение в государство §Y$TITLE$§!. В случае успеха будут приобретены права на все занятые в настоящее время владения.;x
excommunicated_ruler_desc;§Y$TARGET$§! - отлучённый от церкви правитель. Это самый благочестивый повод для войны, какой только может быть!;x
bid_for_independence_desc;§Y$CLAIMANT$§! может попытаться объявить независимость от сюзерена (§Y$TARGET$§!);x
overthrow_ruler_desc;§Y$TARGET$§! пытаясь посадить человека (§Y$CLAIMANT$§!) в тюрьму, вызывает вооружённый конфликт.;x
dejure_county_claim_desc;§Y$TITLE$§! - де-юре вассал правителя §Y$CLAIMANT$§!, что является достаточным поводом для войны.;x
change_seniority_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на §Yсеньорат§!;x
change_primogeniture_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на §Yпервородство§!;x
change_feudal_elective_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на §Yвыборную монархию§!;x
crusade_desc;§Y$CLAIMANT$§! может использовать этот Casus Belli для захвата всех титулов и земель, удерживаемых неверным правителем (§Y$TARGET$§!), в де-юре пределах государства §Y$TITLE$§!.;x
change_gavelkind_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на §Yравный раздел§!;x
CB_NAME_GAVELKIND_SUCCESSION_LAW;Ввести равный раздел;x
WAR_NAME_GAVELKIND_SUCCESSION_LAW;$ORDER$[Recipient.PrimaryTitle.GetAdjective]ская гражданская война за равный раздел при наследовании;x
lower_crown_authority_law_desc;§Y$CLAIMANT$§! может объявить войну для того, чтобы понизить §Yавторитет Короны§! в государстве §Y$TITLE$§!;x
CB_NAME_LOWER_CROWN_AUTHORITY_LAW;Понижение авторитета Короны;x
WAR_NAME_LOWER_CROWN_AUTHORITY_LAW;$ORDER$[Recipient.PrimaryTitle.GetAdjective]ская гражданская война за понижение авторитета Короны;x
SEARCH_ALL;Все;x
SEARCH_REALM;Наши земли;x
SEARCH_VASSALS;Вассалы;x
CHAR_MARRIED;В браке;x
CHAR_UNMARRIED;Не в браке;x
FILTER_YES;Да;x
FILTER_NO;Нет;x
FILTER_ANY;Всё равно;x
FILTER_RULER;Правитель;x
FILTER_PRISON;В тюрьме;x
FILTER_GENDER;Пол;x
FILTER_MARRIAGE;В браке;x
FILTER_ADULT;Взрослый;x
FILTER_LANDED_DYNASTY;Династия;x
CHAR_NAME;Имя;x
CHAR_BOTH;Всё равно;x
YOUR_RELATION;$RELATION$;x #Ваша
YOU;Я;x
CHARACTER_TOOLTIP;§Y[GetBestName]§!§P[GetHumanNameLine]§!§G[GetPlayerRelation]§!\n[GetHighestTitles];x
CHARACTER_TOOLTIP_DELAYED;[GetStatusInfo];x
no_tactic;Нет тактики;x
generic_skirmish_tactic;Перестрелка;x
harass_tactic;Тактика изнурения;x
volley_tactic;Залповая стрельба;x
swarm_volley_tactic;Встречный огонь;x
swarm_tactic;Рой;x
shieldwall_tactic;Стена щитов;x
fient_tactic;Осторожная тактика;x
prepare_tactic;Подготовка;x
charge_of_opportunity_tactic;Атака по возможности;x
charge_tactic;Натиск;x
wait_tactic;Выжидание;x
advance_tactic;Наступление;x
awesome_advance_tactic;Устрашающее наступление;x
stand_fast_tactic;Удержание позиций;x
slow_advance_tactic;Медленное наступление;x
barrage_tactic;Заграждение;x
raid_tactic;Тактика налётов;x
pursue_tactic;Преследование;x
CHAR_BORN_AND_DEATH_DATE;[GetBornAndDeathDate];x
CHAR_INSTANT_PLAYER_OPINION;[GetInstantPlayerOpinion];x
CHAR_DELAYED_PLAYER_OPINION;[GetDelayedPlayerOpinion];x
CHAR_INSTANT_LIEGE_OPINION;[GetInstantLiegeOpinion];x
CHAR_DELAYED_LIEGE_OPINION;[GetDelayedLiegeOpinion];x
CHAR_DIPLOMACY;Дипломатия: §Y[GetDiplomacy]§W;x
CHAR_DIPLOMACY_BREAKDOWN;[GetDiplomacyBreakdown];x
CHAR_MARTIAL;Воинское искусство: §Y[GetMartial]§W;x
CHAR_MARTIAL_BREAKDOWN;[GetMartialBreakdown];x
CHAR_STEWARDSHIP;Управление: §Y[GetStewardship]§W;x
CHAR_STEWARDSHIP_BREAKDOWN;[GetStewardshipBreakdown];x
CHAR_INTRIGUE;Интрига: §Y[GetIntrigue]§W;x
CHAR_INTRIGUE_BREAKDOWN;[GetIntrigueBreakdown];x
CHAR_LEARNING;Образованность: §Y[GetLearning]§W;x
CHAR_LEARNING_BREAKDOWN;[GetLearningBreakdown];x
CHAR_PRIMARY_TITLES;[GetPrimaryTitles];x
CHAR_ONLY_DYNASTYNAME;[GetOnlyDynastyName];x
CHAR_DEBUG_INFO;[GetStatusInfo];x
CHAR_FULLNAME;[GetFullName];x
CHAR_DEMESNESIZERATIO;[GetDemesneSizeRatio];x
CHAR_MONTHLY_INCOME;[GetMonthlyIncome];x
CHAR_MONTHLY_PRESTIGE;[GetMonthlyPrestige];x
CHAR_MONTHLY_PRESTIGE_BREAKDOWN;[GetMonthlyPrestigeBreakdown];x
CHAR_MONTHLY_PIETY;[GetMonthlyPiety];x
CHAR_MONTHLY_PIETY_BREAKDOWN;[GetMonthlyPietyBreakdown];x
alpha_story_load;Тестовая история;x
alpha_story_title;Тестирование истории;x
alpha_story_desc;Тут может быть описание истории, если она - реальная...;x
swedish;Шведск;x
norwegian;Норвежск;x
danish;Датск;x
german;Германск;x
english;Английск;x
saxon;Англосаксонск;x
dutch;Голландск;x
norman;Норманнск;x
italian;Итальянск;x
occitan;Окситанск;x
basque;Баскск;x
castillan;Кастильск;x
catalan;Каталонск;x
portuguese;Португальск;x
armenian;Армянск;x
abghazian;Абхазск;x
greek;Греческ;x
alan;Аланск;x
georgian;Грузинск;x
irish;Ирландск;x
scottish;Шотландск;x
welsh;Валлийск;x
breton;Бретонск;x
finnish;Финск;x
ugricbaltic;Эстонск;x
komi;Коми-зырянск;x
lettigallish;Латгальск;x
lithuanian;Литовск;x
prussian;Прусск;x
turkish;Тюркск;x  #Турецк Огузск
mongol;Монгольск;x
cuman;Половецк;x
pecheneg;Печенежск;x
bedouin_arabic;Бедуинск;x
levantine_arabic;Левантийск;x
egyptian_arabic;Египетск;x
andalusian_arabic;Андалусск;x
russian;Русск;x
bohemian;Чешск;x
polish;Польск;x
croatian;Хорватск;x
serbian;Сербск;x
bulgarian;Болгарск;x
hungarian;Венгерск;x
persian;Персидск;x
ethiopian;Эфиопск;x
north_germanic;Северогерманская;x
central_germanic;Центральногерманская;x
west_germanic;Западногерманская;x
latin;Латинская;x
iberian;Иберийская;x
byzantine;Византийская;x
celtic;Кельтская;x
finno_ugric;Финно-угорская;x
baltic;Балтская;x
altaic;Алтайская;x
arabic;Арабская;x
east_slavic;Восточнославянская;x
west_slavic;Западнославянская;x
south_slavic;Южнославянская;x
magyar;Мадьярская;x
iranian;Иранская;x
east_african;Восточно-африканская;x
ACTOR_EXTRA;[ActorExtra.GetBestName];x
RECIPIENT_EXTRA;[RecipientExtra.GetBestName];x
GETISVALIDDESC;[GetIsValidDesc];x
THIRDPARTYTITLE;[ThirdPartyTitle.GetFullName];x
DIPLOOPENING_RELATIVE;Дорог[This.GetAyaOy] [This.GetFromVsRelation],\n;x #Дорог[GetAyaOy] $RELATION$,\n;x
DIPLOOPENING_OTHER;$ADJ$ $TO$,\n;x #$ADJ$ $TO$,\n;x [This.GetFromDiploADJ]
DIPLOOPENING_ABOVE_LIEGE;$FOA$,\n;x
DIPLOOPENING_LIEGE;М[This.GetOyaOy] [This.GetLordLady],\n;x #Мой господин
DIPLOWINDOW_ACCEPT;Принять;x
DIPLOWINDOW_REJECT;Отклонить;x
GREET_ADJ_BAD_0;Презренн[This.GetAyaYy];x
GREET_ADJ_BAD_1;Несчастн[This.GetAyaYy];x
GREET_ADJ_BAD_2;Прискорбн[This.GetAyaYy];x
GREET_ADJ_BAD_3;Жалк[This.GetAyaIy];x
GREET_ADJ_GOOD_0;Милостив[This.GetAyaYy];x
GREET_ADJ_GOOD_1;Прекраснейш[This.GetAyaIy];x
GREET_ADJ_GOOD_2;Уважаем[This.GetAyaYy];x
GREET_ADJ_GOOD_3;Выдающ[This.GetAyaIy]ся;x
GREET_ADJ_GOOD_4;Героическ[This.GetAyaIy];x
GREET_ADJ_GOOD_5;Превосходнейш[This.GetAyaIy];x
DIPLOFLAVOR_INSULT_0;От Ирландии до Китая говорят о Ваших злодеяниях. ;x
DIPLOFLAVOR_INSULT_1;Ваш подлый характер - предмет греческих пьес. ;x
DIPLOFLAVOR_INSULT_2;Пусть живьём гниёт Ваше тело. ;x
DIPLOFLAVOR_INSULT_3;Пусть Ваша жизнь будет короткой и несчастной. ;x
DIPLOFLAVOR_INSULT_4;Пусть мудрость всегда ускользает от Вас. ;x
DIPLOFLAVOR_INSULT_muslim_0;Будь прокляты твои потомки до седьмого колена. ;x
DIPLOFLAVOR_INSULT_muslim_1;Чтоб ты был[This.GetEndA] живьём зашит[This.GetEndA] в брюхе мёртвого верблюда. ;x
DIPLOFLAVOR_INSULT_muslim_2;Пусть Аллах разрушит твой дом. ;x
DIPLOFLAVOR_INSULT_muslim_3;Ты - выродок паршивого пса! ;x
DIPLOFLAVOR_FLATTERY_0;[From.GetReligiousGreeting]. ;x
DIPLOFLAVOR_FLATTERY_1;Легенды ходят о Вашей мудрости и милосердии. ;x
DIPLOFLAVOR_FLATTERY_2;Мир Вам. ;x
DIPLOFLAVOR_FLATTERY_3;Желаю Вам жить в гармонии и процветании. ;x
tuberculosis;Чахотка;x
TUBERCULOSIS_INFO;Чахотка - это старое название туберкулёза;x
TYPHOID_FEVER_INFO;Брюшной тиф свирепствует в этом округе.;x
TYPHUS_INFO;Свирепствует эпидемия сыпного тифа.;x
BUBONIC_PLAGUE_INFO;Бледный всадник принёс Чёрную смерть в этот округ.;x
measles;Корь;x
MEASLES_INFO;В этом округе бушует эпидемия кори.;x
small_pox;Оспа;x
SMALL_POX_INFO;Оспа нанесла удар по этому округу, убив почти половину инфицированных.;x
TIMELEFT;$MONTHS$ месяцев осталось;x
COVERAGE;Вспышка заболевания затронула $NUM$ округов;x
PROVINCE_HAS_DISEASE;Есть вспышки заболевания $DISEASE$\n;x
PROVINCE_DOES_NOT_HAVE_DISEASE;Нет вспышек заболевания $DISEASE$\n;x
PROVINCE_HAS_ANY_DISEASE;Есть вспышка любого заболевания\n;x
PROVINCE_DOES_NOT_HAVE_ANY_DISEASE;Нет вспышек никаких заболеваний\n;x
CK2DLC001;Dynasty Coat of Arms Pack 1;x
CK2DLC001_DESC;Описание дополнения "Dynasty Coat of Arms Pack 1";x
CK2DLC002;Mongolian Faces Pack;x
CK2DLC002_DESC;Описание дополнения "Mongolian Faces Pack";x
DYNATREE_TOTALMEMBERS;Всего членов: $TOTAL$;x
DYNATREE_HOUSEOF;Династия $HOUSENAME$;x
DYNATREE_LIVINGMEMBERS;Живых: $LIVING$;x
DYNATREE_GOTOHEAD;К главе династии;x
DYNATREE_GOTOFOUNDER;К основателю династии;x
DYNATREE_TOGGLETREE;Переключать между фамильным/династическим родословным деревом;x
DYNATREE_FULLSCREEN;Включить полноэкранный режим;x
DYNATREE_EXIT;Выход;x
DYNATREE_EXPAND;Развернуть / Свернуть детей;x
DYNATREE_CLICKTOSWITCH;§GНажмите, чтобы перейти к этой династии§W;x
DYNA_PRESTIGE;Престиж:;x
DYNA_CHILDREN;Дети;x
DYNA_FAMILYTREE;Родословная;x
DYNA_PARENTS;Родители;x
DYNA_GRANDPARENTS;Дедушки и бабушки;x
DYNA_GREATGRANDPARENTS;Прадеды;x
BASTARD_CHILD;Внебрачный ребёнок;x
LINEAGE;Родословная;x
OTHER_PARENT_IN_LINEAGE;Другие предки;x
RIGHT_CLICK_TREE;Для перемещения зажмите правую кнопку мыши.;x
SENDAASSSINEFFECT;§Y$WHO$§W пошлёт убийц к §Y$TARGET$§W\n;x
ADD_SUB_UNIT_EFFECT;Получить $UNIT$ в $WHERE$.;x
CHANGE_CONTROLLER_EFFECT;$WHO$ получит контроль над $WHERE$.;x
WAR_EFFECT;Объявить войну правителю по имени §Y$WHO$§!;x
CHANGE_SIEGE;Защитники области §Y$WHERE$§! получат штраф $SIZE$.;x
SIEGE_MINOR;Маленький;x
SIEGE_AVERAGE;Средний;x
SIEGE_MAJOR;Большой;x
SPAWN_EVENT;Произойдёт событие - $WHICH$\n;x
TREASURY_EFFECT;$DIRECTION$ $VALUE$¤\n;x
PRESTIGE_EFFECT;$DIRECTION$ $VALUE$ престижа\n;x
WAREXHAUSTION_EFFECT;$DIRECTION$ $VALUE$ усталости от войны\n;x
MANPOWER_EFFECT;$DIRECTION$ $VALUE$ людских ресурсов.;x
ARMYTRADITION_EFFECT;$DIRECTION$ $VALUE$ военных традиций\n;x
NAVYTRADITION_EFFECT;$DIRECTION$ $VALUE$ морских традиций\n;x
CAPITAL_CHANGE;$NEW$ станет новой столицей\n;x
POLICY_CHANGE;$SLIDER$ $DIRECTION$ $VALUE$\n;x
NEW_CORE_EFFECT;Получит нац. округ $NEW$\n;x
LOSE_CORE_EFFECT;Потеряет нац. округ $LOSE$\n;x
GAIN_CB;Получит повод для войны с $WHO$\n;x
REV_GAIN_CB;$ACTIVE$ получит повод для войны с $PASSIVE$\n;x
ADVISOR_DEAD; $TYPE$ $WHO$ умрёт\n;x
CULTURE_CHANGE;доминирующей культурой станет $NEW$§z§xая\n;x
BECOME_EMPEROR;станет императором\n;x
LOSE_EMPEROR;потеряет титул императора\n;x
BECOME_ELECTOR;станет выборщиком\n;x
LOSE_ELECTOR;перестанет быть выборщиком\n;x
ADD_IDEA;получит $NEW$ идею\n;x
REM_IDEA;потеряет $LOSE$ идею\n;x
GOV_CHANGE;Формой правления станет $GOV$;x
GROUP_CHANGE;Технологическая группа будет изменена на $GROUP$\n;x
CHANGE_TAG;стать $NEW$\n;x
CREATE_REVOLT;Подняли мятеж $SIZE$ подразделений в $WHERE$\n;x
CREATE_PIRATE;$SIZE$ пиратских кораблей появится в $WHERE$\n;x
NATIVE_FEROCITY;Туземцы в $WHERE$ имеют $DIRECTION$ $VALUE$ жестокости. ;x
NATIVE_HOSTILENESS;Туземцы в $WHERE$ имеют $DIRECTION$ $VALUE$ враждебности. ;x
NATIVE_SIZE;Туземцев в $WHERE$ - $DIRECTION$ $VALUE$. ;x
BASE_TAX;$DIRECTION$ $VALUE$ базового налога в $WHERE$\n;x
CITYSIZE;$DIRECTION$ $VALUE$ населения в $WHERE$\n;x
MISSIONARIES;$DIRECTION$ $VALUE$ миссионеров\n;x
MERCHANTS;$DIRECTION$ $VALUE$ купцов\n;x
COLONISTS;$DIRECTION$ $VALUE$ колонистов\n;x
SPIES;$DIRECTION$ $VALUE$ шпионов\n;x
DIPLOMATS;$DIRECTION$ $VALUE$ дипломатов\n;x
HRE_STATUS;$WHERE$ станет $DIRECTION$ частью Священной Римской империи\n;x
BECOME;станет;x
NOLONGER;больше не будет;x
PROV_MANPOWER;$DIRECTION$ $VALUE$ людских ресурсов в $WHERE$\n;x
DISCOVER;Откроется $WHERE$\n;x
COT_CHANGE;$DIRECTION$ центр торговли в $WHERE$\n;x
